"District","Population","White %","Black %","Hispanic %","Asian %","NHPI %","AIAN %","Other %","Two or More Races %","Non-White %","White Minus Nonwhite","Diversity Index","Population Target Ratio"
"1",720702,71.9158542643145,20.4925197932016,2.80823419388319,2.5828983407844,0.0625778754603151,0.159982905555972,0.191896234504691,1.78603639229529,28.0841457356855,43.831708528629,0.439673258614181,99.9543015804441
"2",720152,80.218342794299,12.3075406303114,2.85745231562226,2.48461435919084,0.0511003232650885,0.154411846387985,0.164965174018818,1.76157255690465,19.781657205701,60.436685588598,0.340225305082288,99.8780219726877
"3",718502,90.7824891232036,2.96491867802734,3.82726840008796,0.805843268355551,0.029366654511748,0.171885394891037,0.0971465632663514,1.32108191765646,9.21751087679644,81.5649782464071,0.173615697203768,99.6491831494186
"4",720601,79.5244525056168,15.3736950129128,1.89591743558502,1.04912427265574,0.0249791493489462,0.185955889597711,0.131834399341661,1.81404133494125,20.4755474943832,59.0489050112337,0.343805395277505,99.9402938706561
"5",724844,90.7713935688231,2.92545706386478,2.11314434554194,2.41734773275353,0.0252468117277649,0.161689963633554,0.101401129070531,1.48431938458482,9.22860643117691,81.5427871376462,0.17438530022558,100.528756371948
"6",717968,89.1841976244067,5.56445412608918,1.80203017404675,1.11411650658525,0.0417845920709558,0.232600895861654,0.135660642257037,1.9251554386825,10.8158023755933,78.3683952488133,0.201435914655535,99.5751225847969
"7",720494,85.2795443126521,9.6153472478605,1.80528914883399,0.990431565009563,0.0260932082709918,0.259544146099759,0.121722040710957,1.90202833056209,14.7204556873479,70.5590886253043,0.263423924702937,99.9254540196926
"8",723612,70.7251952703935,17.3789268281897,4.69063531284722,4.23334604732923,0.0522379396693256,0.195684980348585,0.216828908309978,2.50714471291244,29.2748047296065,41.4503905407871,0.46621941162927,100.357890050573
"9",720938,84.8326763189068,9.8746355442493,2.1240384055217,0.980389437094452,0.0289900102366639,0.201265573461241,0.14259201207316,1.81541269845673,15.1673236810932,69.6653526378135,0.27036699413754,99.9870324666814
"10",718478,92.1794404282386,4.12608319252642,1.36733483836666,0.557428341577613,0.0235219450004036,0.169664206837231,0.0921392165104568,1.48438783094263,7.82055957176142,84.3588808564772,0.148591144728141,99.6458545847165
"11",726195,85.6363648882187,5.89318296049959,4.97634932765993,1.48816777862695,0.0229965780541039,0.163179311341995,0.10093707612969,1.71882207946901,14.3636351117813,71.2727297764374,0.260762171207497,100.716126826637
"12",719177,78.0407326708168,12.7566649100291,5.68886379848076,1.13143217872652,0.0187714568180017,0.206346977169737,0.119581132322085,2.03760687563701,21.9592673291832,56.0814653416336,0.371736284517248,99.7427990316651
"13",718873,85.453619763157,9.04137448478382,2.62090800461278,0.984874936184834,0.0164145822697472,0.163450289550449,0.0933405483305118,1.62601739111081,14.546380236843,70.9072395263141,0.261070151405367,99.7006372121052
"14",725988,87.8178427191634,7.41307018848796,1.63556422420205,1.16324236764244,0.0179066320655438,0.164741015003003,0.113638241954412,1.67399461148118,12.1821572808366,75.6356854383268,0.22318065714552,100.687417956081
"15",721540,62.2109654350417,31.5114893145217,2.14624275854422,2.32474984061868,0.0121961360423539,0.111705518751559,0.136652160656374,1.54599883582338,37.7890345649583,24.4219308700834,0.512916981273947,100.070523964626
"16",718440,63.4321585657814,25.4662880685931,6.83466956182841,2.12975335449028,0.0173988085295919,0.197928845832637,0.141835087133233,1.77996770781137,36.5678414342186,26.8643171315628,0.527968956362501,99.6405843572715
"Ohio Total",11536504,81.127376196463,12.0410394691494,3.07436290924876,1.65357720155083,0.0294716666331499,0.181216077244892,0.131391624360378,1.76156485534959,18.872623803537,62.254752392926,0.326422831425557,NA
