"District","Population","White %","Black %","Hispanic %","Asian %","NHPI %","AIAN %","Other %","Two or More Races %","Non-White %","White Minus Nonwhite","Diversity Index","Population Target Ratio"
"1",725048,88.6043406781344,6.01601549138816,1.82098288665026,1.5025212123887,0.0233088016241683,0.215709856450883,0.1129580386402,1.70416303472322,11.3956593218656,77.2086813562688,0.211034916002134,100.557049171916
"2",718809,80.6929239895438,13.9336040589364,2.04393656729395,0.876588913049224,0.0360318248658545,0.257787534658025,0.140649324090266,2.01847778756248,19.3070760104562,61.3858479790876,0.329354732877398,99.6917610395662
"3",723843,73.2305209831414,18.4198783437845,3.35680527407186,2.6802773529619,0.073911055297903,0.153624473815454,0.195069925384372,1.88991259154264,26.7694790168586,46.4610419662827,0.428305150400586,100.389927485831
"4",718416,80.3246308545467,13.9168671076368,2.06259326072916,1.81774904790539,0.0412017549720496,0.157012093271865,0.147825215474043,1.53212066546402,19.6753691454533,60.6492617090933,0.334901517648599,99.6372557925694
"5",718481,80.0710109244364,14.0337740316028,2.0928876337718,1.25640065638479,0.0349348138642497,0.213088446319388,0.156162793448957,2.14174070017161,19.9289890755636,60.1420218488728,0.339024371399327,99.6462706553042
"6",723036,81.1218251926598,7.85216780353952,4.06065534772819,4.46658257680116,0.0532476944439834,0.180488938310126,0.168179731023075,2.09685271549411,18.8781748073402,62.2436503853197,0.332548675174291,100.278004497723
"7",725228,81.8931425703365,9.78450914746811,5.46448840916236,0.812709933979383,0.0166844082136928,0.198696134181251,0.101898989007595,1.72787040765111,18.1068574296635,63.786285140673,0.317019084390545,100.582013407181
"8",719040,87.37858811749,5.96295060080107,3.8319147752559,1.03193146417445,0.0292056074766355,0.169948820649755,0.108895193591455,1.48656542056075,12.62141188251,74.75717623498,0.231584538835214,99.7237984748239
"9",724866,89.2082122764759,6.43594816145329,1.40619093735946,0.804424541915333,0.0175204796472727,0.187896797477051,0.115055748234846,1.82475105743682,10.7917877235241,78.4164245529519,0.200112982832505,100.531807556258
"10",717993,86.6062761057559,9.14033980832682,1.42605847132214,0.935106609674468,0.0268804849072345,0.175907007449933,0.105989891266349,1.58344162129714,13.3937238942441,73.2125522115118,0.241536344782207,99.5785898396949
"11",722376,86.2028915689336,8.75333621272025,2.35403723268769,1.02868866075285,0.0159196872542831,0.139262655459207,0.09579498765186,1.41006899454024,13.7971084310664,72.4057831378672,0.248780036901417,100.186468968415
"12",717396,92.4333283151844,2.77754545606611,1.62128029707442,1.80778816720472,0.0220240982665083,0.115417426358664,0.0751328415547341,1.14748339829048,7.56667168481565,84.8666566303687,0.144376567691992,99.4957917927303
"13",718505,80.2385508799521,9.81064849931455,5.52090799646488,1.97702173262538,0.023381883215844,0.182183840056785,0.147806904614442,2.09949826375599,19.7614491200479,60.4771017599043,0.343548939708595,99.6495992200063
"14",720609,80.3185916356859,13.3457950150498,2.30915794834647,1.45210509444095,0.0255339580826773,0.22675264949508,0.164305469401576,2.15775822949755,19.6814083643141,60.6371832713719,0.33679496289831,99.9414033922235
"15",720186,67.1579286462108,21.353372600967,7.29839235975151,2.13972501548211,0.0191617165565562,0.191061753491459,0.139547283618399,1.70081062392215,32.8420713537892,34.3158572924217,0.497883755590502,99.882737439349
"16",722672,62.5990767595811,31.0937742156884,2.5108209533509,1.8611486262094,0.0125921579914539,0.134500852392233,0.126890207452344,1.66119622733412,37.4009232404189,25.1981535191622,0.510748992054246,100.227521266408
"Ohio Total",11536504,81.127376196463,12.0410394691494,3.07436290924876,1.65357720155083,0.0294716666331499,0.181216077244892,0.131391624360378,1.76156485534959,18.872623803537,62.254752392926,0.326422831425557,NA
