"District","Population","White %","Black %","Hispanic %","Asian %","NHPI %","AIAN %","Other %","Two or More Races %","Non-White %","White Minus Nonwhite","Diversity Index","Population Target Ratio"
"1",720288,80.1705706606246,10.9131347461016,3.56343573681638,3.12944266737749,0.0749700119952019,0.153688524590164,0.171459194100138,1.82329845839442,19.8294293393754,60.3411413212493,0.343435738265225,99.896883839333
"2",718447,71.5142522691305,22.4258713586388,2.20879201945307,1.71383553692896,0.039390518716064,0.152133699493491,0.187905301295711,1.75781929634336,28.4857477308695,43.028504538261,0.437800594576096,99.6415551886429
"3",724231,75.3647662140947,17.4724638961878,2.69596302837078,1.85106685574078,0.0505363620170912,0.216919739696312,0.166245300187371,2.18203860370517,24.6352337859053,50.7295324281893,0.400885440060737,100.443739281848
"4",717699,90.4748369441785,4.2616751590848,2.20384868865639,1.03636761372107,0.0413822507764397,0.191305825979972,0.113139352291142,1.67744416531164,9.52516305582145,80.9496738883571,0.179297370589445,99.5378149220943
"5",722518,90.791094477923,3.60821460503406,3.39022695628344,0.637354363489906,0.0192382750325943,0.164148159630625,0.0766762904176782,1.31304687218865,9.20890552207696,81.5821889558461,0.173374898957062,100.206162976236
"6",721976,78.1438718184538,12.1573293295068,6.17513601560163,1.26486198987224,0.0189757000232695,0.202776823606325,0.122857269493723,1.91419105344222,21.8561281815462,56.2877436369076,0.37096100150934,100.130992890047
"7",721243,85.2481063941002,5.49717640240529,2.72584967895702,4.2766446260137,0.028423152807029,0.145997950760007,0.162913192918337,1.91488860203843,14.7518936058998,70.4962127882004,0.268043959646408,100.029332976437
"8",718464,59.0285664974167,30.0510533582754,4.74888094601817,2.80431587386424,0.0544216550864066,0.220052779262427,0.251230402636736,2.84147848743987,40.9714335025833,18.0571329948334,0.559010596989545,99.6439129219736
"9",720973,88.5431215870775,6.54795671959976,1.42155115378801,1.57620326974797,0.0238566492781283,0.167412649294772,0.107354921751577,1.61254304946232,11.4568784129225,77.0862431741549,0.211529483185615,99.9918866235386
"10",722193,47.9367703647086,46.0818645431346,1.74080889734462,2.3482642451533,0.0108004370022972,0.139436411042478,0.143175023850965,1.59888007776315,52.0632296352914,-4.1264592705828,0.55724994059007,100.161088662562
"11",723046,83.0692653026225,8.53527991303458,4.43941326001389,2.19543431538242,0.01770288474039,0.1435593309416,0.118802953062461,1.48054204020214,16.9307346973775,66.138530605245,0.300427480487984,100.279391399682
"12",717832,82.0321467975794,7.15710639815444,7.153902305832,1.44532425414303,0.0199210957438509,0.190991764089648,0.121198274805247,1.8794091096524,17.9678532024206,64.0642935951587,0.31697160542605,99.5562607181517
"13",721879,91.0807766952633,5.15058617857009,1.37820881338839,0.452845975572083,0.0213332151233101,0.180639691693483,0.102648781859564,1.63296064852974,8.91922330473666,82.1615533905267,0.167828198749675,100.117539941043
"14",720781,85.7175757962543,8.49078985156379,3.36579349344669,0.646382188209734,0.0165098691558185,0.148033868817297,0.0832430377604293,1.5316718947919,14.2824242037457,71.4351515925087,0.257097421432407,99.9652581059219
"15",722370,94.1628251450088,2.19665822224068,1.00377922671207,0.687044035605022,0.0166119855475726,0.217617010673201,0.0952420504727494,1.62022232373991,5.8371748549912,88.3256502900176,0.112962586733109,100.18563682724
"16",722564,94.686422240798,2.14776822537519,0.997281901672378,0.397750233889316,0.0177146937849104,0.264613238412099,0.0788857457609291,1.40956372030713,5.31357775920195,89.3728444815961,0.103062607139181,100.212542725248
"Ohio Total",11536504,81.127376196463,12.0410394691494,3.07436290924876,1.65357720155083,0.0294716666331499,0.181216077244892,0.131391624360378,1.76156485534959,18.872623803537,62.254752392926,0.326422831425557,NA
