"District","Population","White %","Black %","Hispanic %","Asian %","NHPI %","AIAN %","Other %","Two or More Races %","Non-White %","White Minus Nonwhite","Diversity Index","Population Target Ratio"
"1",725989,83.3246784730898,6.6831591112262,6.02763953723817,2.07303416442949,0.0181820936680859,0.159782035264997,0.123417847928825,1.59010673715442,16.6753215269102,66.6493569461796,0.29741907791955,100.687556646277
"2",718922,83.9291327849196,10.6805745268611,1.54203098528074,1.82871020778332,0.0204472807898492,0.1617699833918,0.119067158885109,1.71826707208849,16.0708672150804,67.8582655698393,0.283901563428776,99.7074330317053
"3",721246,51.4445834015024,41.1554448828832,2.80972095512488,2.66552604797808,0.0152513844097576,0.151959248300857,0.148354375622187,1.6091597041786,48.5554165984976,2.8891668030048,0.564722869589462,100.029749047025
"4",718656,84.4966159052453,10.4595244456318,2.48686436904444,0.819168002493543,0.0133582687683676,0.142488200195921,0.0851589633983436,1.49682184522219,15.5033840947547,68.9932318104907,0.274627746058308,99.6705414395904
"5",720248,94.1667314591641,2.44332507691795,1.02173140362764,0.555086581288667,0.0156890404416257,0.267685574968622,0.0841376859081872,1.44561317768324,5.83326854083593,88.3334629183281,0.112731560928856,99.8913362314961
"6",718282,95.258408257481,1.56776864796835,0.923592683653495,0.435901219855154,0.021022383966186,0.213286703550973,0.0856209678093005,1.4943991357155,4.74159174251895,90.5168165149621,0.0924514689066904,99.618671306316
"7",719579,87.8834707516478,4.76945547326979,4.47372699870341,0.829929722796246,0.0214014027646721,0.169821520639152,0.0999195362844107,1.75227459389449,12.1165292483522,75.7669415032957,0.223607603149881,99.7985524904252
"8",724839,86.9307528982298,8.45580880719718,2.25484555880685,0.446030083922085,0.0206942507232641,0.180039981292397,0.0969870550563642,1.61484136477204,13.0692471017702,73.8615057964596,0.236882569013085,100.528062920968
"9",717706,86.7135010714694,6.58584434294823,2.20076187185282,2.59925373342288,0.0330218780391971,0.158142749259446,0.136964160812366,1.57251019219569,13.2864989285306,73.4270021429388,0.242822384298106,99.5387857534657
"10",723798,67.0884694348423,24.194319409559,3.6363736843705,2.57323175803194,0.0739156504991724,0.163581551758916,0.211246784323803,2.05886172661433,32.9115305651577,34.1769388696846,0.48980895059035,100.383686427015
"11",723089,78.2071086685041,15.5579741912821,2.26666426954358,1.29126566715854,0.0355419595651434,0.229432338204564,0.163188763762137,2.24882414197976,21.7928913314959,56.4142173370083,0.36397691358624,100.285355078107
"12",720859,87.8167575073627,7.94510438241043,1.56368998652996,0.867576044691125,0.040507228181933,0.149821254919478,0.130954874670359,1.48558872123397,12.1832424926373,75.6335150147255,0.222406034010385,99.9760759412037
"13",717404,64.0534482662489,26.9086874341375,3.64550518257495,2.27988692563744,0.0504597130765928,0.220099135215304,0.208669034463148,2.63324430864617,35.9465517337511,28.1068965324977,0.51614301563561,99.4969013142976
"14",724737,78.0353424759602,9.35594567408591,4.82147316888747,5.18946873141567,0.0521568513819496,0.167095097945876,0.203246143083629,2.17527185723925,21.9646575240398,56.0706849519205,0.377743427351982,100.513916520984
"15",717714,90.1724085081244,3.84972287011261,3.53859615389974,0.711982767509064,0.0193670459263718,0.157304998927149,0.0873607035671591,1.4632569519335,9.8275914918756,80.3448170162488,0.184319616453534,99.5398952750331
"16",723436,78.6500810023278,11.9851652392195,5.92892805998043,1.2682531695962,0.020319696559198,0.207205613212503,0.117218385593197,1.82282883351119,21.3499189976722,57.3001620046556,0.363702553622341,100.333480576091
"Ohio Total",11536504,81.127376196463,12.0410394691494,3.07436290924876,1.65357720155083,0.0294716666331499,0.181216077244892,0.131391624360378,1.76156485534959,18.872623803537,62.254752392926,0.326422831425557,NA
