"District","Population","White %","Black %","Hispanic %","Asian %","NHPI %","AIAN %","Other %","Two or More Races %","Non-White %","White Minus Nonwhite","Diversity Index","Population Target Ratio"
"1",721560,81.0998392372083,7.21436886745385,4.34738621874827,4.87721048838627,0.0529408503797328,0.160901380342591,0.187648982759576,2.05970397472144,18.9001607627917,62.1996784744165,0.333226048479522,100.073297768544
"2",718549,84.7096022679038,10.4111201880456,1.76146651098255,1.08830434667643,0.0261638385134486,0.191636200175632,0.132767563520372,1.67893908418215,15.2903977320962,69.4192045358076,0.271436848966612,99.6557015886269
"3",716121,94.1967907658063,2.34485512923095,0.975254181905013,0.577695668748717,0.0138244793826742,0.28039954141828,0.0850414943843289,1.5261387391237,5.80320923419366,88.3935815316127,0.112242446321704,99.3189617929314
"4",723675,61.408643382734,28.7852972674198,4.07959374028397,2.45372577469168,0.0518188413307078,0.220126437972847,0.230075655508343,2.77071890005873,38.591356617266,22.8172867654679,0.53852941314302,100.366627532916
"5",723324,79.9851795322705,12.3391453898944,4.38434228644425,1.10724931012935,0.0255763668839967,0.19272138073671,0.129540842001648,1.83624489163915,20.0148204677295,59.9703590645409,0.343298530670921,100.317947274148
"6",720737,83.6377208329807,10.7530208661412,2.1082586297082,1.22929723324874,0.0400978442899421,0.194106865611173,0.136388169332225,1.90110955868784,16.3622791670193,67.2754416659614,0.288670460048831,99.9591557373014
"7",719910,76.7791807309247,17.5110777736106,2.38043644344432,1.18320345598755,0.0434776569293384,0.160992346265505,0.15238015863094,1.78925143420705,23.2208192690753,53.5583614618494,0.379440350555488,99.8444589452749
"8",721027,76.4705066523168,14.4172132250249,3.13289238821847,3.7389723269725,0.0679586201348909,0.159356029663244,0.191809738054192,1.82129101961508,23.5294933476832,52.9410133046335,0.39238609436684,99.9993758941184
"9",721572,64.2563735843408,29.4613704522903,2.54569190600522,1.86634182035888,0.0138586308781383,0.144545520058982,0.12126302018371,1.59055506588393,35.7436264156592,28.5127471686817,0.499567640102035,100.074962050895
"10",721788,67.5485045470415,21.5887490509679,7.01216977838368,1.8225573159986,0.0164868354696947,0.183433362704839,0.13660520817747,1.69149390125632,32.4514954529585,35.097009094083,0.492144177872246,100.104919133214
"11",722871,84.3998445089096,10.250653297753,1.60927745061014,1.77887894243925,0.0196438922020665,0.155767764926245,0.113159886065425,1.67277425709428,15.6001554910904,68.7996890178192,0.276859688871254,100.255120615396
"12",718501,88.2547136329664,6.91314277920281,1.33875944501121,1.78176509148909,0.0158663662263518,0.132915611808473,0.104801524284587,1.45803554901107,11.7452863670336,76.5094272659328,0.216044398078584,99.6490444592227
"13",724988,89.6007933924424,2.88446153591508,4.99980689335548,0.831737904627387,0.0175175313246564,0.169382113910851,0.0862083234481122,1.41009230497608,10.3992066075576,79.2015867848847,0.193963977944895,100.54872776016
"14",721041,86.0267307961683,6.22904938831495,4.7362077884614,0.898839317042998,0.0196937483444076,0.185703725585646,0.0929212069771344,1.81085402910514,13.9732692038317,72.0534615923366,0.254059664015477,100.001317556861
"15",723379,91.5673526602238,4.11485542157016,1.57966985494464,0.778430117545574,0.031656987554242,0.203904177478196,0.112250977703251,1.61187980298018,8.43264733977624,83.1347053204475,0.159792955849807,100.325575234924
"16",717461,88.2661217822293,7.33210585662496,2.15314839412874,0.430406670188345,0.0147743222279678,0.163911348491416,0.0887853137661838,1.55074631234311,11.7338782177707,76.5322435644586,0.215288051740558,99.5048066554651
"Ohio Total",11536504,81.127376196463,12.0410394691494,3.07436290924876,1.65357720155083,0.0294716666331499,0.181216077244892,0.131391624360378,1.76156485534959,18.872623803537,62.254752392926,0.326422831425557,NA
