"District","Population","White %","Black %","Hispanic %","Asian %","NHPI %","AIAN %","Other %","Two or More Races %","Non-White %","White Minus Nonwhite","Diversity Index","Population Target Ratio"
"1",723455,87.9464514033354,6.4039919552702,1.80522630986032,2.31030264494682,0.0165870717598192,0.113897892750759,0.0879114803270418,1.31563124174966,12.0535485966646,75.8929028066708,0.221752414153151,100.336115689814
"2",718903,84.4408772810797,10.3927789980011,1.64097242604357,1.51564258321359,0.0189177121252798,0.165390880271747,0.119765809851955,1.70565430941309,15.5591227189203,68.8817545621593,0.275960562650817,99.7047979179828
"3",721614,66.1487997738403,27.546444498028,2.48207490431172,1.96850393700787,0.0138578242661589,0.131787908771171,0.123196057726153,1.58533509604858,33.8512002261597,32.2975995476806,0.485797453042275,100.080787039124
"4",716365,62.7523678571678,23.9285838922895,9.2095509970476,1.76599917639751,0.0174492053631878,0.211763556287647,0.143223077621045,1.97106223782569,37.2476321428322,25.5047357143356,0.540544804378698,99.352802200736
"5",722496,88.4449187261936,6.48045110284348,1.51876273363451,1.3136404907432,0.022145451324298,0.232388829834352,0.122768845779077,1.86492381964744,11.5550812738064,76.8898374523873,0.213487618711501,100.203111791926
"6",722946,61.9411408320953,27.3583365839219,4.62123035468763,2.80007082133382,0.0582339483170251,0.216060397318749,0.246906407947482,2.75802065437806,38.0588591679047,23.8822816641907,0.539311596705146,100.26552238009
"7",716794,94.7648836346286,2.40906034369707,1.00530975426692,0.291715611458801,0.0228796558006903,0.157506898774264,0.0650117048970834,1.28363239647653,5.23511636537137,89.5297672692573,0.101433566598143,99.412300294786
"8",723651,83.610607875896,10.8349190424666,2.62184395516623,0.738615713928399,0.0168589554909756,0.184895757761683,0.132660633371611,1.85959806591852,16.389392124104,67.221215751792,0.288785719652575,100.363298968214
"9",725090,77.7093878001352,12.6471196679033,6.02228688852418,1.25818863865175,0.019721689721276,0.208525838171813,0.125225834034396,2.00954364285813,22.2906121998648,55.4187756002703,0.376742914598863,100.562874160144
"10",719333,91.4233046447195,3.02266127092737,3.39870407724934,0.586515563723616,0.0177942621845515,0.16028737733428,0.0903614876559257,1.30037131620543,8.57669535528052,82.846609289439,0.16224044884513,99.7644347022287
"11",718397,86.561191096288,4.99111215664876,3.29038122375233,2.86011773434466,0.0464923990495506,0.183324819006761,0.140590787545048,1.92678978336491,13.438808903712,73.122382192576,0.246689909694704,99.6346206788469
"12",722012,89.7145753810186,4.0712619734852,2.41533381716647,1.95606167210517,0.0268693595120303,0.173127316443494,0.102491371334548,1.54027910893448,10.2854246189814,79.4291507620372,0.19273910356554,100.1359857371
"13",718355,76.7918369051514,15.1393113432773,2.94005053211852,2.96427253934336,0.073501263302963,0.149369044553181,0.178880915424825,1.76277745682845,23.2081630948486,53.5836738103027,0.385943190039825,99.6287956906182
"14",725104,85.2844557470377,8.71681855292482,2.26505439219753,1.7390608795428,0.0260652265054392,0.177491780489419,0.127567907500166,1.66348551380216,14.7155442529623,70.5689114940753,0.264514260586002,100.564815822887
"15",718260,79.2452593768273,15.7754852003453,1.79503243950659,1.18452927909114,0.0349455628880907,0.208281123827026,0.142009857154791,1.61445716035976,20.7547406231727,58.4905187536547,0.346923938482534,99.6156201220058
"16",723729,81.2496113876879,12.936886597055,2.17512356144358,1.20279828499342,0.0393793809561314,0.225084251149256,0.153372325829143,2.01774421088557,18.7503886123121,62.4992227753759,0.322895528327717,100.374116803496
"Ohio Total",11536504,81.127376196463,12.0410394691494,3.07436290924876,1.65357720155083,0.0294716666331499,0.181216077244892,0.131391624360378,1.76156485534959,18.872623803537,62.254752392926,0.326422831425557,NA
