"District","Population","White %","Black %","Hispanic %","Asian %","NHPI %","AIAN %","Other %","Two or More Races %","Non-White %","White Minus Nonwhite","Diversity Index","Population Target Ratio"
"1",724597,71.2781035527335,23.0430156348977,2.17748624407774,1.34709362583615,0.0507868511738249,0.160917033882282,0.182860265775321,1.75973679162348,28.7218964472665,42.5562071054669,0.43849300388987,100.494499893555
"2",718728,84.6040504891976,8.34599459044312,2.86547901292283,2.15992698211284,0.0555147427121248,0.18644048930889,0.138856424127069,1.64373726917554,15.3959495108024,69.2081009783952,0.276226750973688,99.6805271336967
"3",720440,78.0159347065682,15.1775303980901,2.35841985453334,1.95977458219977,0.0341457997890178,0.207928488146133,0.157126200655155,2.08913997001832,21.9840652934318,56.0318694131364,0.367804905923182,99.9179647491129
"4",717813,89.5490886902299,5.1879807136399,1.68734754037611,1.69612419947814,0.0288375941923593,0.190857507456677,0.114653816523245,1.54510993810366,10.4509113097701,79.0981773804598,0.195065855287036,99.5536256044292
"5",720733,87.2442360763279,5.9678133233805,2.5374167687618,1.99061233494234,0.0500878966274612,0.192720466525052,0.141522588808893,1.8755905446261,12.7557639236721,74.4884721526557,0.234588561554118,99.9586009765177
"6",725099,79.0825804476354,11.7390866626488,5.87161201435942,1.19859495048262,0.0186181473150563,0.20411005945395,0.114467127937013,1.77093059016769,20.9174195523646,58.1651608952708,0.357530794144763,100.564122371907
"7",721481,78.6557095751655,15.3374794346629,2.34919561291288,1.11257261105975,0.0274435501419996,0.244081271717481,0.154820431861685,2.11869751247781,21.3442904248345,57.3114191503311,0.357568911894351,100.062341243066
"8",720188,69.4481163251818,18.3057757141191,4.85262181541486,4.40648830583125,0.0545690847389848,0.18842302287736,0.233827833843385,2.5101778979933,30.5518836748182,38.8962326503635,0.480510047331866,99.8830148197409
"9",717772,90.2250296751615,4.85934252102339,1.64202560144447,1.36561470773449,0.0303717615064394,0.171781568520366,0.111316685521308,1.59451747908807,9.77497032483853,80.4500593503229,0.183376932200929,99.5479393063965
"10",721199,94.080551969706,2.6858051661192,1.09581405409603,0.384914565882648,0.0252357532387039,0.169024083505385,0.0888797682747758,1.46977463917726,5.91944803029399,88.161103939412,0.114241035591362,100.023230607817
"11",719503,88.2870537023473,4.19400614034966,4.95119547798967,0.679774788986286,0.0126476192594055,0.183182002020839,0.0778315031348028,1.61430876591203,11.7129462976527,76.5741074046946,0.216539625006923,99.7880120355352
"12",725140,89.1169980969192,3.36293681220178,3.9891607137932,1.7857241360289,0.020134043081336,0.152798080370687,0.0937749951733458,1.47847312243153,10.8830019030808,78.2339961938384,0.202990242869134,100.56980866994
"13",716668,84.4237499093025,9.9689116857457,2.56897196470332,1.12911417839223,0.0185581050081767,0.152790413413184,0.104511433467101,1.6333923099678,15.5762500906975,68.847499818605,0.276801009375491,99.3948253301
"14",722722,83.9440338055297,11.3541583070669,1.44038786698066,1.04313968579897,0.0160504315628969,0.196064323488146,0.128956915660517,1.87720866391226,16.0559661944703,67.8880676110593,0.28247880036292,100.234455776204
"15",720034,78.8307218825778,15.1124807995178,2.38141532205424,1.99712791340409,0.0127771744112084,0.110133688131394,0.104856159570243,1.45048706033326,21.1692781174222,57.6614437651555,0.354975117792982,99.8616565295691
"16",724387,51.5046515191465,37.8005127093667,6.3819477710119,2.20282804633435,0.0158754919676913,0.188021043999961,0.153647152696004,1.75251626547688,48.4953484808535,3.00930303829307,0.587582250391564,100.465374952412
"Ohio Total",11536504,81.127376196463,12.0410394691494,3.07436290924876,1.65357720155083,0.0294716666331499,0.181216077244892,0.131391624360378,1.76156485534959,18.872623803537,62.254752392926,0.326422831425557,NA
