"District","Population","White %","Black %","Hispanic %","Asian %","NHPI %","AIAN %","Other %","Two or More Races %","Non-White %","White Minus Nonwhite","Diversity Index","Population Target Ratio"
"1",718894,74.042765692856,20.808770138574,2.31424938864422,1.15427309172145,0.0127974360615056,0.14355384799428,0.0823487190044708,1.44124168514412,25.957234307144,48.0855313857119,0.408002546207154,99.7035497062195
"2",721982,85.1018446443263,9.98113526376004,2.45698646226637,0.460122274516539,0.0200836031923234,0.178951829824012,0.10720488876454,1.69367103334986,14.8981553556737,70.2036892886526,0.265462908356873,100.131825031223
"3",719780,84.2029509016644,10.6340826363611,1.60354552780016,1.23232098696824,0.0244519158631804,0.198671816388341,0.135874850648809,1.96810136430576,15.7970490983356,68.4059018033288,0.279650426527861,99.8264292198052
"4",726506,64.3540452522071,29.3639694648083,1.70349591056371,2.80562032522787,0.013076285674172,0.113419572584397,0.138470983033863,1.50790220590057,35.6459547477929,28.7080905044143,0.498778231308077,100.759259477568
"5",718604,91.0072863496446,2.69216425179932,3.4487701153904,1.22543153113537,0.0151682985343805,0.149734763513702,0.0776505557998564,1.38379413418239,8.99271365035541,82.0145726992892,0.169891659118911,99.6633295494025
"6",719790,76.9963461565179,9.22394031592548,9.6811570041262,1.76176384778894,0.0173661762458495,0.201725503271788,0.136984398227261,1.98071659789661,23.0036538434821,53.9926923130357,0.389351646955308,99.8278161217644
"7",723231,94.4146476022184,2.18049281626479,0.959167956019584,0.602988533400808,0.0171452827658106,0.201733609317079,0.084896803372643,1.53892739664091,5.58535239778162,88.8292952044368,0.108215627054293,100.305049085928
"8",719689,92.2634638017255,3.16956351979813,1.8815071510055,1.10089219093247,0.030707708468519,0.15381644015679,0.0903167896132913,1.30973239829982,7.73653619827454,84.5269276034509,0.147433772099837,99.8138084119765
"9",722474,85.1119901892663,7.74796048023873,2.14900467006425,3.00730545320662,0.0386173066435609,0.154330813288783,0.151562547579567,1.63922853971216,14.8880098107337,70.2239803785326,0.268489491696132,100.200060607616
"10",721993,94.2354011742496,2.15279095503696,1.10291928038083,0.67466028063984,0.0170361762510163,0.265792050615449,0.0826877822915181,1.46871230053477,5.76459882575038,88.4708023484992,0.111546240210576,100.133350623378
"11",717985,84.9555352827705,10.7349039325334,1.56994923292269,0.87425224760963,0.0344018329073727,0.168666476319143,0.1064089082641,1.55588208667312,15.0444647172295,69.911070565541,0.266646961913634,99.5774803181276
"12",724316,66.1962458374522,25.7492586108825,3.46644282329812,2.14340149879334,0.0763478923563748,0.162360074884443,0.211786016048244,1.99415724628477,33.8037541625478,32.3924916749043,0.4942321942197,100.455527948502
"13",718559,78.4301637026326,12.0648408829338,6.06366352658585,1.27672188365882,0.0199009406325716,0.206246112010287,0.116761462872221,1.82170148867386,21.5698362973674,56.8603274052653,0.366801303148434,99.6570884905861
"14",722298,84.048135257193,9.90629906215994,2.42517631227,1.10799143843677,0.0336426239585324,0.215977338993047,0.163505921378711,2.09927204560998,15.951864742807,68.096270514386,0.283499950440444,100.175651133134
"15",719009,77.8464525478819,13.0243154119072,3.89424888979137,2.60580882854039,0.0642551066815575,0.218912419733272,0.165922818768611,2.1800839766957,22.1535474521181,55.6929050957638,0.37530148040924,99.7194990787504
"16",721394,64.9868171900515,23.0489857137708,4.50211673509899,4.40924099729136,0.0364571926021009,0.165928743516026,0.249101046030325,2.60135238163888,35.0131828099485,29.973634380103,0.521242350921207,100.050275196021
"Ohio Total",11536504,81.127376196463,12.0410394691494,3.07436290924876,1.65357720155083,0.0294716666331499,0.181216077244892,0.131391624360378,1.76156485534959,18.872623803537,62.254752392926,0.326422831425557,NA
