"District","Population","White %","Black %","Hispanic %","Asian %","NHPI %","AIAN %","Other %","Two or More Races %","Non-White %","White Minus Nonwhite","Diversity Index","Population Target Ratio"
"1",721287,94.5112001186768,2.32334701720674,0.986847121880749,0.394295197334764,0.0164982870896051,0.269656877220857,0.0817982301081262,1.4163571504824,5.48879988132325,89.0224002373535,0.106303216442283,100.035435345058
"2",719412,95.0451201814815,1.63133225467465,0.930204111135205,0.598822371603476,0.0180703129778208,0.203221519796723,0.0836794493280624,1.48954979900252,4.95487981851846,90.0902403629631,0.0964710147672633,99.7753912277064
"3",718959,85.8108737772251,5.19779292004134,5.32575571068726,1.74669209231681,0.0172471587392327,0.157310778500582,0.0938857431369522,1.6504418193527,14.1891262227749,71.6217475544503,0.258075238271501,99.7125645689543
"4",726464,93.2898257862743,2.89773478107656,1.56002224473615,0.649722491410448,0.0262917364108889,0.147977050480134,0.0834177605497313,1.34500814906176,6.71017421372567,86.5796515725487,0.12875352291206,100.753434489339
"5",721242,47.5176154466878,41.829926709759,6.3637447625069,2.0326048677143,0.0148355198393882,0.196882599737675,0.169014006394525,1.87537608736041,52.4823845533122,-4.9647691066244,0.595115421065025,100.029194286241
"6",720267,82.4666408429096,11.4761609236575,2.18266281809385,2.35759794631713,0.0129118785117186,0.0938540846658253,0.100934792236768,1.30923671360759,17.5333591570904,64.9332816858193,0.305892353112106,99.8939713452186
"7",723167,86.0288149210348,8.93901408664942,2.66273212134956,0.49131113560215,0.0159022743017864,0.173265649566421,0.0911269457815415,1.59783286571428,13.9711850789652,72.0576298420697,0.251431999333785,100.296172913389
"8",717197,82.723575251988,11.8873893783716,1.62005697179436,1.40324067167041,0.0228667994986036,0.202733697993717,0.134551594610686,2.00558563407265,17.276424748012,65.4471505039759,0.301486904808234,99.468192443742
"9",721902,78.9319048845965,12.0810026845749,5.68262728181942,0.931843934495264,0.0182850303780846,0.207645913157188,0.127164074902134,2.01952619607648,21.0680951154035,57.863809769193,0.359466204366907,100.120729815549
"10",717685,88.8441307816103,4.80572953315173,3.75930944634485,0.962399938691766,0.0295394218912197,0.166368253481681,0.0966998056250305,1.33582281920341,11.1558692183897,77.6882615632206,0.207031328893763,99.5358732593514
"11",722524,82.1252996440257,8.18602565451113,3.33566774252482,4.0741899231029,0.0289263747640217,0.138957321832908,0.171343789272052,1.93958954996651,17.8747003559743,64.2505992880513,0.316441094260042,100.206995117412
"12",721635,62.9078412216702,26.6098512405856,4.36564191038406,2.87416768865147,0.0636055623687875,0.224628794335086,0.229756040103376,2.72450754190138,37.0921587783298,25.8156824433405,0.531451531033595,100.083699533238
"13",719868,88.1793606605655,5.18886795912584,2.25110714742147,2.10705295970928,0.0425077930954008,0.19975884467708,0.146415731773047,1.88492890363233,11.8206393394345,76.3587213211311,0.219145865612921,99.8386339570463
"14",721445,69.0238341107084,24.235665920479,2.35014450165986,2.13335735918885,0.0609887101580855,0.154550935968785,0.195025261800969,1.84643320003604,30.9761658892916,38.0476682214167,0.464161210434254,100.057348396013
"15",723055,88.3064220564134,5.03336537331185,2.8791724004398,1.75671283650621,0.0424587341211941,0.174675508778724,0.119354682562184,1.68783840786662,11.6935779435866,76.6128441128268,0.216806762158528,100.280639611446
"16",720395,72.3211571429563,20.3328729377633,2.9374162785694,1.94393353646264,0.0405333185266416,0.188230068226459,0.178096738594799,2.05775997890046,27.6788428570437,44.6423142859126,0.434798279978678,99.9117236902965
"Ohio Total",11536504,81.127376196463,12.0410394691494,3.07436290924876,1.65357720155083,0.0294716666331499,0.181216077244892,0.131391624360378,1.76156485534959,18.872623803537,62.254752392926,0.326422831425557,NA
