"District","Population","White %","Black %","Hispanic %","Asian %","NHPI %","AIAN %","Other %","Two or More Races %","Non-White %","White Minus Nonwhite","Diversity Index","Population Target Ratio"
"1",717325,75.9928902519778,16.3607848604189,2.47140417523438,3.08075140278117,0.0623148503119228,0.161014881678458,0.179834802913603,1.69100477468372,24.0071097480222,51.9857805039557,0.394460382975781,99.4859447888199
"2",722717,89.8780573862245,4.38747116782918,1.91707127409484,1.68461513981268,0.0323778187035866,0.233424701508336,0.109586463304447,1.75739604852245,10.1219426137755,79.756114772449,0.189919270305476,100.233762325224
"3",722933,84.4973185620244,6.6878950054846,3.00401281999853,3.48884336446116,0.0329214463857647,0.158797564919571,0.167235414623485,1.96297582210246,15.5026814379756,68.9946371240488,0.279807810108491,100.263719407543
"4",724137,86.8885307614443,5.63829772543041,2.93507996415043,2.26531719826497,0.0404619567844206,0.211009795107832,0.135333507333557,1.88596909148407,13.1114692385557,73.7770615228886,0.240833886642449,100.430702403432
"5",720888,88.6650908324178,5.03254319672404,3.81668164818946,0.608971157794276,0.0174784432533209,0.174229561318818,0.102512456858763,1.58249270344353,11.3349091675822,77.3301816648356,0.210070038489418,99.9800979568854
"6",722311,78.6818974098415,11.99247969365,5.88873767670712,1.27368958800295,0.0196591219017847,0.202544333396556,0.117262508808533,1.82372966769162,21.3181025901585,57.3637948196829,0.36323107629097,100.177454105681
"7",717133,88.8737514519622,6.90931807628432,1.48480128511727,0.927443026607338,0.0432276857988685,0.15617744546688,0.121316408532309,1.48396462023084,11.1262485480378,77.7475029039244,0.205281401444752,99.4593162712031
"8",719757,69.0263519493385,23.7275913954293,3.30347603427268,1.50620278788536,0.0443205137289391,0.180616513628905,0.177559926475185,2.03388087924119,30.9736480506615,38.0527038986769,0.466325309966088,99.8232393452991
"9",724189,49.9188747688794,38.9022755109509,6.76729417320617,2.15661933556019,0.0157417469748919,0.20201908617778,0.16266471874055,1.87451065951016,50.0811252311206,-0.162250462241204,0.59477178953819,100.43791429362
"10",718497,86.8607662940833,4.4548550655048,4.94281813285233,1.88713383632778,0.0171190693906864,0.14432906470034,0.091023344565113,1.60195519257561,13.1392337059167,73.7215325881667,0.240990567118762,99.648489698439
"11",719372,77.1749525975434,17.0183159756009,1.5923611149725,2.48925451643934,0.0125109122957246,0.107732855879851,0.128028335826248,1.47684369144198,22.8250474024566,54.3499051950868,0.374782452409646,99.7698436198696
"12",723548,86.926783019233,8.36876060745106,1.49734364548033,1.25395965436986,0.0280561897759375,0.191417846500854,0.114988915731921,1.61869012145704,13.073216980767,73.853566038466,0.237245329433173,100.349013878034
"13",719074,90.7214000228071,5.30779864102999,1.31933570119348,0.631228496649858,0.0158537229826138,0.187185185391211,0.108472841459989,1.70872538848575,9.27859997719288,81.4428000456142,0.174218844184242,99.7285139414852
"14",721593,85.6420447537601,8.52197845599943,3.37517132233822,0.667966568411833,0.015659797143265,0.148975946274423,0.0867525045281759,1.54145065154457,14.3579552462399,71.2840895075202,0.258332419785107,100.077874545009
"15",723851,94.6422675384851,2.05815837789821,0.957655650126891,0.532844466609841,0.0212750966704474,0.214270616466649,0.0777784378276745,1.49574981591515,5.35773246151487,89.2845350769703,0.103958900519508,100.391037007398
"16",719179,63.6450730624782,27.3041899165576,3.90181025864215,2.00367363340698,0.0528380278067074,0.2248397130617,0.222336859112961,2.64523852893369,36.3549269375218,27.2901461249564,0.519144156499099,99.7430764120569
"Ohio Total",11536504,81.127376196463,12.0410394691494,3.07436290924876,1.65357720155083,0.0294716666331499,0.181216077244892,0.131391624360378,1.76156485534959,18.872623803537,62.254752392926,0.326422831425557,NA
