"District","Population","White %","Black %","Hispanic %","Asian %","NHPI %","AIAN %","Other %","Two or More Races %","Non-White %","White Minus Nonwhite","Diversity Index","Population Target Ratio"
"1",724157,93.979896624627,2.85393913198381,0.971060143035281,0.336253050098252,0.0212661066591913,0.196780532398361,0.0831311442132024,1.55767326698492,6.02010337537303,87.959793249254,0.116095829833458,100.43347620735
"2",721452,88.1951952451445,7.19784545610796,1.58555246918714,1.1465766260264,0.0225933256820967,0.161064076334947,0.113243847130509,1.57792895438643,11.8048047548555,76.390390490289,0.216842052539005,100.058319227385
"3",718963,78.3805286224743,12.2448582194077,5.83854801985638,1.27461357538566,0.0198897578874017,0.19848031122603,0.124763026748247,1.9183184670143,21.6194713775257,56.7610572449486,0.3674467487193,99.713119329738
"4",719285,85.716232091591,6.26483243776806,5.01915096241406,0.89227496750245,0.0187686383005346,0.187408329104597,0.0889772482395712,1.81235532507977,14.283767908409,71.4324641831819,0.259073264027611,99.7577775728245
"5",719052,66.1120475292468,28.3519133525809,2.07286816530654,1.75981709250513,0.0122383360313301,0.118628416303689,0.12488665631971,1.44760045170586,33.8879524707532,32.2240950584937,0.482003817002137,99.725462757175
"6",720503,67.8702239962915,20.6106012049915,7.09892949786469,2.36987215875576,0.0179041586225179,0.183344135971675,0.141567765852467,1.7075570816499,32.1297760037085,35.740447992583,0.49156864927212,99.9267022314559
"7",724436,81.4065010573743,12.8618677150224,1.58882220099498,2.02474752773192,0.0193253786393829,0.159710450612614,0.126995345344516,1.81203032427985,18.5934989426257,62.8130021147486,0.320417143111963,100.472170772012
"8",717896,87.4043036874422,7.62115961086285,2.67531787334099,0.558437433834427,0.0160190333975952,0.165204987909112,0.081348830471266,1.47820854274157,12.5956963125578,74.8086073748844,0.229708737857436,99.5651368906906
"9",717763,77.7865395680747,12.0217954951704,4.11584325188119,3.34650852718794,0.0523849794430752,0.200344682018995,0.181396923497032,2.29518657272665,22.2134604319253,55.5730791361494,0.378178350448214,99.5466910946332
"10",719746,94.1694708966774,2.12908442700619,1.08107582397123,0.822790262120248,0.0177840515959797,0.269817407807754,0.0811397354066574,1.42883739541449,5.83052910332256,88.3389417933549,0.112769391672971,99.8217137531439
"11",720690,89.9109187029097,4.43297395551485,1.83199433875869,1.78703742247013,0.0364928055058347,0.192038185627662,0.128071709056599,1.68047288015652,10.0890812970903,79.8218374058194,0.189259511025062,99.9526372980931
"12",724794,84.0506405958107,9.02684072991774,2.4715988267011,1.967041669771,0.0375279044804455,0.196883528285278,0.150111617921782,2.09935512711198,15.9493594041893,68.1012811916214,0.284837249516437,100.521821862152
"13",721661,81.2197139654214,13.7399693207753,2.15253422313247,0.91594252703139,0.040185073046763,0.165867353230949,0.139262063489644,1.62652547387208,18.7802860345786,62.4394279308429,0.321169601652056,100.087305478332
"14",723065,65.3916314577528,26.7650902754248,3.02642224419658,2.41928457330945,0.0695649768692994,0.156002572382842,0.21215243442844,1.95985146563587,34.6083685422472,30.7832629155055,0.499631914141831,100.282026513405
"15",721050,65.7613202967894,24.0540877886416,4.09083974759032,3.14152971361209,0.0502045627903751,0.194577352472089,0.233132237708897,2.47430830039526,34.2386797032106,31.5226405935788,0.507627290477835,100.002565768625
"16",721991,90.6303541179876,2.50072369323163,3.60129142884053,1.69489647377876,0.0192523175496647,0.153464516870709,0.0918293995354513,1.30818805220564,9.36964588201238,81.2607082359752,0.176572232077765,100.133073242986
"Ohio Total",11536504,81.127376196463,12.0410394691494,3.07436290924876,1.65357720155083,0.0294716666331499,0.181216077244892,0.131391624360378,1.76156485534959,18.872623803537,62.254752392926,0.326422831425557,NA
