"District","Population","White %","Black %","Hispanic %","Asian %","NHPI %","AIAN %","Other %","Two or More Races %","Non-White %","White Minus Nonwhite","Diversity Index","Population Target Ratio"
"1",721879,78.4861451849964,11.9989638152654,6.05794045816543,1.28373314641373,0.020363523526796,0.206128727944711,0.118995011629373,1.82773013205814,21.5138548150036,56.9722903699927,0.366088680187101,100.117539941043
"2",720100,90.793362033051,3.34939591723372,2.03402305235384,1.99597278155812,0.0340230523538397,0.174281349812526,0.108457158727954,1.51048465490904,9.20663796694903,81.5867240661019,0.173946406998318,99.8708100824999
"3",718147,76.0040771596901,17.5022662491106,2.66881293105729,1.19683017543762,0.029381171264379,0.230175716113832,0.171691868099428,2.19676472922675,23.9959228403099,52.0081543193803,0.391323841938378,99.5999481298667
"4",723550,69.314629258517,18.1241102895446,5.37419666920047,4.14332112500864,0.0688273097919978,0.192246562089697,0.231221062815286,2.55144772303227,30.685370741483,38.6292585170341,0.482736442354684,100.349291258426
"5",725313,82.4262077199774,8.82060572470092,3.49490495827319,3.18152301144471,0.0667298118191732,0.149728462057071,0.159241596386663,1.70105871534083,17.5737922800226,64.8524154399549,0.310862211759967,100.593802073834
"6",718293,69.9732560389702,24.2654459948795,2.15065439869246,1.39191110034485,0.0471952253467596,0.157456636776357,0.195045754309175,1.81903485068071,30.0267439610298,39.9465120779403,0.451161266408039,99.6201968984711
"7",717205,77.0428259702595,16.6167274349733,2.28804874478008,1.54753522354139,0.0330449453085241,0.205659469747143,0.159508090434395,2.10665012095565,22.9571740297405,54.0856519405191,0.378502644765682,99.4693019653094
"8",723868,92.2284173357573,3.3341714235192,1.39707792028381,1.0729856824725,0.0211364502920422,0.247697093945305,0.0984986212955953,1.6000154724342,7.77158266424266,84.4568346715147,0.148218775860358,100.393394740729
"9",717907,87.5128672655372,5.39025249788622,4.56869761682223,0.561771928675998,0.0204761898128866,0.180106894068452,0.0838548725670595,1.68197273462997,12.4871327344628,75.0257345310744,0.229404379823244,99.5666624828458
"10",724173,87.045636885109,4.67043096055777,4.3945300363311,2.07174252561197,0.0173991573836638,0.141402675879935,0.107018626764599,1.55183913236202,12.9543631148911,74.0912737702179,0.238001661683461,100.435695250485
"11",716771,58.7802798941363,30.8561590800967,5.98168731714871,2.3501229820961,0.0126958261425197,0.170905351918535,0.139933116713706,1.70821643174738,41.2197201058637,17.5605597882727,0.555434153347687,99.4091104202798
"12",721564,71.1036027296262,22.717873951583,2.4299992793432,1.95589026060058,0.0146903116009114,0.124451885071872,0.118631195569624,1.53486038660465,28.8963972703738,42.2072054592524,0.442077149774722,100.073852529328
"13",724279,94.3487247317677,2.49834663161572,1.2963236542824,0.438090846207056,0.0234716179814685,0.142624596322688,0.0647540519606395,1.1876638698623,5.65127526823227,88.6974494635355,0.109158948667944,100.450396411252
"14",721138,92.5379053662406,2.7799117505942,1.25634760614473,1.42635667514401,0.0199684387731613,0.208004570553764,0.107885037260552,1.663620555289,7.46209463375942,85.0758107324812,0.142810758794621,100.014770505866
"15",723259,78.7485534227711,15.4377615764201,2.39706661099274,1.11578286616551,0.0206011954223867,0.186793389366741,0.125404592269159,1.9680363465923,21.2514465772289,57.4971068455422,0.355717207615879,100.308932411413
"16",719058,91.4641099883459,4.52759026392864,1.40558897891408,0.707592433433742,0.0212778385053779,0.182182800274804,0.112508309482684,1.57914938711481,8.53589001165413,82.9282199766917,0.161378855436025,99.7262948983505
"Ohio Total",11536504,81.127376196463,12.0410394691494,3.07436290924876,1.65357720155083,0.0294716666331499,0.181216077244892,0.131391624360378,1.76156485534959,18.872623803537,62.254752392926,0.326422831425557,NA
