"GEO_ID","CIT_EST","district"
"39001001AAA",1461,1
"39001001AAB",482,1
"39001001AAC",754,1
"39001001AAD",1110,1
"39001001AAE",557,1
"39001001AAF",94,1
"39001001AAG",403,1
"39001001AAH",643,1
"39001001AAI",1118,1
"39001001AAJ",55,1
"39001001AAK",640,1
"39001001AAL",590,1
"39001001AAM",767,1
"39001001AAN",1350,1
"39001001AAO",773,1
"39001001AAP",906,1
"39001001AAQ",876,1
"39001001AAR",686,1
"39001001AAS",1319,1
"39001001AAT",393,1
"39001001AAU",942,1
"39001001AAV",851,1
"39001001AAW",1121,1
"39001001AAX",746,1
"39001001AAY",1142,1
"39001001AAZ",1175,1
"39001001ABA",569,1
"39001001ABB",933,1
"39001001ABC",757,1
"39001001ABD",984,1
"39001001ABE",155,1
"39001001ABF",1143,1
"39001001ABG",1157,1
"39001001ABH",1051,1
"39001001ABI",847,1
"39003000057",585,6
"39003003AAA",1229,6
"39003003AAC",757,6
"39003003AAE",1147,6
"39003003AAG",805,6
"39003003AAH",4293,6
"39003003AAJ",570,6
"39003003AAK",510,6
"39003003AAL",1625,6
"39003003AAN",767,6
"39003003AAO",1553,6
"39003003AAP",576,6
"39003003AAQ",319,6
"39003003AAR",382,6
"39003003AAS",389,6
"39003003AAT",813,6
"39003003AAV",810,6
"39003003AAW",1564,6
"39003003AAX",1379,6
"39003003AAY",1201,6
"39003003ABE",844,6
"39003003ABF",847,6
"39003003ABH",414,6
"39003003ABI",613,6
"39003003ABJ",626,6
"39003003ABK",808,6
"39003003ABM",636,6
"39003003ABP",1117,6
"39003003ABQ",563,6
"39003003ABR",1282,6
"39003003ABT",1212,6
"39003003ABW",697,6
"39003003ABX",866,6
"39003003ABZ",682,6
"39003003ACA",673,6
"39003003ACB",535,6
"39003003ACC",1006,6
"39003003ACD",1780,6
"39003003ACE",944,6
"39003003ACG",499,6
"39003003ACH",829,6
"39003003ACI",570,6
"39003003ACM",1327,6
"39003003ACN",1638,6
"39003003ACO",1511,6
"39003003ACT",1280,6
"39003003ACU",791,6
"39003003ACW",539,6
"39003003ACX",453,6
"39003003ACY",428,6
"39003003ADA",527,6
"39003003ADB",1069,6
"39003003ADC",643,6
"39003003ADD",943,6
"39003003ADF",876,6
"39003003ADG",1750,6
"39003003ADI",1131,6
"39003003ADJ",1016,6
"39003003ADK",673,6
"39003003ADL",541,6
"39003003ADO",533,6
"39003003ADP",206,6
"39003003ADQ",1131,6
"39003003ADR",842,6
"39003003ADT",1028,6
"39003003ADU",417,6
"39003003ADW",1338,6
"39003003ADY",547,6
"39003003ADZ",877,6
"39003003AEA",721,6
"39003003AEB",460,6
"39003003AEC",1161,6
"39003003AED",766,6
"39003003AEE",1168,6
"39003003AEF",607,6
"39003003AEG",843,6
"39003003AEI",760,6
"39003003AEJ",934,6
"39003003AEK",875,6
"39003003AEN",1251,6
"39003003AEO",445,6
"39003003AEQ",1360,6
"39003003AES",1589,6
"39003003AET",1188,6
"39003003AEW",524,6
"39003003AEX",893,6
"39003003AEY",809,6
"39003003AEZ",845,6
"39003003AFA",937,6
"39003003AFB",1141,6
"39003003AFC",610,6
"39003003AFE",382,6
"39003003AFF",1009,6
"39003003AFG",958,6
"39003003AFI",1009,6
"39003003AFJ",756,6
"39003003AFK",777,6
"39003003AFL",621,6
"39003003AFM",777,6
"39003003AFN",782,6
"39003003AFO",537,6
"39003003AFP",129,6
"39003003AFQ",708,6
"39003003AFR",765,6
"39003003AFS",711,6
"39003003AFT",609,6
"39003003AFU",622,6
"39003003AFV",574,6
"39003003AFW",517,6
"39003003AFX",777,6
"39003003AFY",358,6
"39003003AFZ",818,6
"39003003AGA",808,6
"39003003AGB",1228,6
"39003003AGC",1244,6
"39003003AGD",1246,6
"39003003AGI",844,6
"39003003AGK",1223,6
"39003003AGL",1000,6
"39003003AGN",1283,6
"39005005AAA",1112,14
"39005005AAB",1750,10
"39005005AAC",762,10
"39005005AAD",731,14
"39005005AAE",700,14
"39005005AAF",729,14
"39005005AAG",740,10
"39005005AAH",866,14
"39005005AAI",675,14
"39005005AAJ",362,14
"39005005AAK",120,14
"39005005AAL",551,10
"39005005AAM",806,10
"39005005AAN",916,14
"39005005AAQ",623,10
"39005005AAR",607,10
"39005005AAS",726,10
"39005005AAT",438,10
"39005005AAU",1242,10
"39005005AAV",1101,10
"39005005AAW",255,10
"39005005AAZ",789,10
"39005005ABA",769,10
"39005005ABB",1178,10
"39005005ABC",1054,10
"39005005ABD",736,10
"39005005ABF",361,14
"39005005ABG",1502,14
"39005005ABH",413,14
"39005005ABI",980,10
"39005005ABJ",828,10
"39005005ABK",735,10
"39005005ABN",1379,10
"39005005ABO",1184,10
"39005005ABP",399,10
"39005005ABQ",496,10
"39005005ABS",1578,10
"39005005ABT",1973,10
"39005005ABU",336,14
"39005005ABV",690,10
"39005005ABY",737,14
"39005005ABZ",775,14
"39005005ACA",873,14
"39005005ACB",562,10
"39005005ACC",676,10
"39005005ACD",795,10
"39005005ACE",791,10
"39005005ACF",585,10
"39005005ACG",633,10
"39005005ACH",713,14
"39005005ACI",858,14
"39005005ACJ",722,14
"39005005ACK",943,14
"39005005ACL",927,10
"39005005ACM",1063,10
"39005005ACN",905,14
"39005005ACO",1286,14
"39005005ACP",1227,14
"39005005ACQ",1132,14
"39005005ACR",448,10
"39005005ACS",750,14
"39005005ACT",698,10
"39005005ACU",722,10
"39005005ACV",520,14
"39005005ACW",606,14
"39007007999",0,15
"39007007AAA",674,15
"39007007AAB",507,15
"39007007AAC",382,15
"39007007AAD",731,15
"39007007AAE",712,15
"39007007AAF",438,15
"39007007AAG",383,15
"39007007AAH",763,15
"39007007AAI",647,15
"39007007AAJ",703,15
"39007007AAK",450,15
"39007007AAL",659,15
"39007007AAM",608,15
"39007007AAN",990,15
"39007007AAO",1062,15
"39007007AAP",785,15
"39007007AAQ",1066,15
"39007007AAR",644,15
"39007007AAS",978,15
"39007007AAT",552,15
"39007007AAU",767,15
"39007007AAV",568,15
"39007007AAW",731,15
"39007007AAX",892,15
"39007007AAY",639,15
"39007007AAZ",773,15
"39007007ABA",1006,15
"39007007ABB",2125,15
"39007007ABC",566,15
"39007007ABD",760,15
"39007007ABE",640,15
"39007007ABF",1120,15
"39007007ABG",687,15
"39007007ABH",501,15
"39007007ABI",888,15
"39007007ABJ",532,15
"39007007ABK",669,15
"39007007ABL",543,15
"39007007ABM",1172,15
"39007007ABN",783,15
"39007007ABO",741,15
"39007007ABP",1114,15
"39007007ABR",680,15
"39007007ABS",522,15
"39007007ABT",959,15
"39007007ABU",1002,15
"39007007ABV",680,15
"39007007ABW",574,15
"39007007ABX",1038,15
"39007007ABY",654,15
"39007007ABZ",929,12
"39007007ACA",685,12
"39007007ACB",587,12
"39007007ACC",552,12
"39007007ACD",867,15
"39007007ACG",646,15
"39007007ACH",783,15
"39007007ACI",599,15
"39007007ACJ",851,15
"39007007ACK",691,15
"39007007ACL",534,15
"39007007ACM",687,15
"39007007ACO",1101,15
"39007007ACP",1096,15
"39007007ACQ",955,12
"39007007ACR",994,12
"39007007ACS",946,15
"39007007ACT",846,12
"39007007ACU",1056,15
"39007007ACV",953,15
"39007007ACW",965,15
"39007007ACX",708,15
"39007007ACY",493,15
"39007007ACZ",795,15
"39007007ADA",748,15
"39007007ADB",1099,15
"39007007ADC",867,15
"39007007ADD",822,15
"39007007ADE",775,12
"39007007ADF",598,15
"39007007ADG",619,15
"39007007ADH",750,15
"39007007ADI",687,15
"39007007ADJ",580,15
"39007007ADK",1191,15
"39007007ADL",827,15
"39007007ADM",899,15
"39007007ADN",867,15
"39007007ADO",682,15
"39007007ADP",768,15
"39007007ADQ",1235,15
"39007007ADR",1146,15
"39007007ADS",536,15
"39007007ADT",1000,15
"39007007ADU",1116,12
"39007007ADV",1002,15
"39007007ADW",892,15
"39007007ADX",450,15
"39007007ADY",579,15
"39007007ADZ",1447,12
"39007007AEA",1659,12
"39007007AEB",1285,15
"39007007AEC",682,15
"39007007AED",724,15
"39007007AEE",575,15
"39007007AEF",938,12
"39007007AEG",932,12
"39007007AEH",628,15
"39007007AEI",887,15
"39007007AEJ",769,15
"39007007AEK",728,15
"39007007AEL",825,15
"39007007AEM",361,15
"39007007AEN",488,15
"39007007AEO",712,15
"39007007AEP",628,15
"39007007AEQ",665,15
"39007007AER",974,15
"39007007AES",677,15
"39007007AET",731,15
"39007007AEU",630,12
"39007007AEV",632,12
"39007007AEW",1013,12
"39007007AEX",1167,12
"39007007AEY",1112,12
"39007007AEZ",1514,15
"39009009AAA",525,3
"39009009AAB",850,3
"39009009AAC",1094,3
"39009009AAD",962,3
"39009009AAE",1993,3
"39009009AAF",784,3
"39009009AAG",3334,3
"39009009AAH",1564,3
"39009009AAI",457,3
"39009009AAJ",1309,3
"39009009AAK",904,3
"39009009AAL",1169,3
"39009009AAM",1171,3
"39009009AAN",457,3
"39009009AAO",473,3
"39009009AAP",928,3
"39009009AAQ",328,3
"39009009AAR",247,3
"39009009AAS",527,3
"39009009AAT",389,3
"39009009AAU",767,3
"39009009AAV",1124,3
"39009009AAW",2379,3
"39009009AAX",438,3
"39009009AAY",635,3
"39009009AAZ",421,3
"39009009ABA",549,3
"39009009ABB",182,3
"39009009ABC",952,3
"39009009ABD",1224,3
"39009009ABE",657,3
"39009009ABF",1847,3
"39009009ABG",940,3
"39009009ABH",1029,3
"39009009ABI",154,3
"39009009ABJ",1528,3
"39009009ABK",758,3
"39009009ABL",1433,3
"39009009ABM",1523,3
"39009009ABN",1731,3
"39009009ABO",572,9
"39009009ABP",574,3
"39009009ABQ",857,3
"39009009ABR",1532,3
"39009009ABS",1028,3
"39009009ABT",865,3
"39009009ABU",1117,3
"39009009ABV",616,3
"39009009ABW",831,3
"39009009ABX",1922,3
"39009009ABY",1425,3
"39009009ABZ",408,3
"39009009ACA",912,9
"39009009ACB",477,3
"39009009ACC",1841,3
"39009009ACD",391,3
"39009009ACE",425,3
"39009009ACF",539,3
"39009009ACG",387,3
"39009009ACH",420,3
"39009009ACI",496,9
"39009009ACJ",1198,9
"39009009ACK",923,9
"39009009ACL",1110,3
"39009009ACM",719,3
"39009009ACN",733,3
"39009009ACO",539,3
"39009009ACP",461,3
"39009009ACQ",1703,3
"39011011AAA",1422,6
"39011011AAB",937,6
"39011011AAC",997,6
"39011011AAD",1432,6
"39011011AAE",1769,6
"39011011AAF",1773,6
"39011011AAG",1456,6
"39011011AAH",1429,6
"39011011AAI",1077,6
"39011011AAJ",1218,6
"39011011AAK",1177,6
"39011011AAL",1042,6
"39011011AAM",840,6
"39011011AAN",1621,6
"39011011AAO",817,6
"39011011AAP",1721,6
"39011011AAR",1160,6
"39011011AAS",881,6
"39011011AAU",845,6
"39011011AAV",1665,6
"39011011AAW",1313,6
"39011011AAX",529,6
"39011011AAY",769,6
"39011011AAZ",1556,6
"39011011ABA",1249,6
"39011011ABB",233,6
"39011011ABC",880,6
"39011011ABD",1654,6
"39011011ABF",1205,6
"39011011ABG",1247,6
"39011011ABH",1503,6
"39011011ABJ",1693,6
"39011011ABK",498,6
"39011011ABL",1680,6
"39011011ABM",222,6
"39011011ABN",879,6
"39011011ABO",995,6
"39011011ABP",747,6
"39011011ABQ",847,6
"39011011ABR",971,6
"39013000049",1256,9
"39013013AAA",1512,9
"39013013AAB",1416,9
"39013013AAE",1354,9
"39013013AAF",1723,9
"39013013AAH",2023,9
"39013013AAJ",753,9
"39013013AAK",575,9
"39013013AAL",1844,9
"39013013AAN",811,9
"39013013AAO",777,9
"39013013AAP",958,9
"39013013AAQ",579,9
"39013013AAR",785,9
"39013013AAS",657,9
"39013013AAT",640,9
"39013013AAU",510,9
"39013013AAV",431,9
"39013013AAW",1197,9
"39013013AAX",672,9
"39013013AAY",730,9
"39013013AAZ",937,9
"39013013ABA",879,9
"39013013ABB",338,9
"39013013ABC",648,9
"39013013ABD",453,9
"39013013ABF",1438,9
"39013013ABG",400,9
"39013013ABI",2167,9
"39013013ABL",1618,9
"39013013ABN",1510,9
"39013013ABP",711,9
"39013013ABQ",913,9
"39013013ABS",918,9
"39013013ABU",632,9
"39013013ABV",1027,9
"39013013ABW",1447,9
"39013013ABX",473,9
"39013013ABY",464,9
"39013013ABZ",1314,9
"39013013ACD",324,9
"39013013ACE",1703,9
"39013013ACF",1341,9
"39013013ACH",1108,9
"39013013ACJ",3623,9
"39013013ACK",965,9
"39013013ACL",956,9
"39013013ACM",990,9
"39013013ACN",1066,9
"39013013ACO",1272,9
"39013013ACP",894,9
"39013013ACQ",1543,9
"39013013ACS",844,9
"39013013ACT",401,9
"39013013ACU",303,9
"39013013ACV",558,9
"39013013ACW",1434,9
"39013013ACX",1876,9
"39013013ACZ",2317,9
"39013013ADB",1781,9
"39013013ADD",517,9
"39013013ADE",709,9
"39013013ADF",809,9
"39013013ADH",882,9
"39013013ADI",1592,9
"39013013ADK",946,9
"39013013ADL",156,9
"39015015AAA",739,1
"39015015AAF",1081,1
"39015015AAG",774,1
"39015015AAH",1098,1
"39015015AAJ",1185,1
"39015015AAK",781,1
"39015015AAL",842,1
"39015015AAM",1140,1
"39015015AAV",921,1
"39015015AAW",1053,1
"39015015AAY",1618,1
"39015015ABI",1048,1
"39015015ABP",980,1
"39015015ABS",570,1
"39015015ABV",1018,1
"39015015ACD",1585,1
"39015015ACE",1536,1
"39015015ACF",1344,1
"39015015ACG",2406,1
"39015015ACH",1581,1
"39015015ACI",1433,1
"39015015ACJ",1837,1
"39015015ACK",860,1
"39015015ACL",1143,1
"39015015ACM",1559,1
"39015015ACN",1560,1
"39015015ACO",1711,1
"39015015ACP",1603,1
"39015015ACQ",1407,1
"39015015ACR",1294,1
"39015015ACS",1121,1
"39015015ACT",1601,1
"39015015ACU",1685,1
"39015015ACV",1358,1
"39015015ACW",1374,1
"39017017AAB",1711,8
"39017017AAC",820,8
"39017017AAD",2613,8
"39017017AAE",809,8
"39017017AAF",522,8
"39017017AAG",596,8
"39017017AAH",1344,8
"39017017AAI",759,8
"39017017AAK",1540,8
"39017017AAL",1120,8
"39017017AAM",1000,8
"39017017AAN",1006,8
"39017017AAO",1771,8
"39017017AAP",1403,8
"39017017AAQ",1406,8
"39017017AAR",1306,8
"39017017AAS",581,8
"39017017AAT",853,8
"39017017AAU",1341,8
"39017017AAV",842,8
"39017017AAW",833,8
"39017017AAX",1208,8
"39017017AAY",1035,8
"39017017AAZ",1237,8
"39017017ABA",953,8
"39017017ABC",884,8
"39017017ABD",904,8
"39017017ABH",1364,8
"39017017ABI",1180,8
"39017017ABJ",1154,8
"39017017ABK",424,8
"39017017ABL",1066,8
"39017017ABM",1115,8
"39017017ABN",2722,8
"39017017ABO",925,8
"39017017ABQ",1046,7
"39017017ABR",1307,7
"39017017ABS",1444,7
"39017017ABT",1440,7
"39017017ABU",1695,7
"39017017ABV",982,7
"39017017ABW",1165,7
"39017017ABX",1593,7
"39017017ABY",1414,7
"39017017ABZ",1159,7
"39017017ACA",1307,7
"39017017ACB",1251,7
"39017017ACC",1020,7
"39017017ACD",1713,7
"39017017ACE",1335,7
"39017017ACF",1757,7
"39017017ACG",1534,7
"39017017ACH",1346,7
"39017017ACI",1520,7
"39017017ACJ",998,7
"39017017ACK",1944,7
"39017017ACL",790,7
"39017017ACM",707,7
"39017017ACN",1225,7
"39017017ACO",1292,8
"39017017ACQ",1731,7
"39017017ACR",1464,7
"39017017ACS",1510,7
"39017017ACT",1706,7
"39017017ACU",1377,7
"39017017ACV",2319,7
"39017017ACX",2544,8
"39017017ACY",1467,8
"39017017ACZ",2972,8
"39017017ADA",1579,8
"39017017ADB",1563,8
"39017017ADC",1383,8
"39017017ADD",1453,8
"39017017ADE",1353,8
"39017017ADF",849,8
"39017017ADG",990,8
"39017017ADH",1399,7
"39017017ADI",1066,7
"39017017ADJ",554,7
"39017017ADK",904,7
"39017017ADL",1826,7
"39017017ADM",1312,7
"39017017ADN",1957,7
"39017017ADO",919,7
"39017017ADP",1534,7
"39017017ADR",1330,7
"39017017ADS",1244,7
"39017017ADT",1370,7
"39017017ADU",1433,7
"39017017ADV",1318,7
"39017017ADW",989,7
"39017017ADX",1609,7
"39017017ADY",738,7
"39017017ADZ",960,7
"39017017AEA",915,7
"39017017AEB",885,7
"39017017AEC",956,7
"39017017AED",1125,7
"39017017AEE",1187,7
"39017017AEF",1427,7
"39017017AEG",766,7
"39017017AEH",1067,7
"39017017AEI",1116,7
"39017017AEK",1886,7
"39017017AEL",1543,7
"39017017AEM",1290,7
"39017017AEN",813,7
"39017017AEO",1316,7
"39017017AEP",2144,7
"39017017AEQ",1762,7
"39017017AER",1434,7
"39017017AET",1625,7
"39017017AEU",1468,7
"39017017AEV",990,7
"39017017AEW",1305,7
"39017017AEX",1445,7
"39017017AEY",1919,7
"39017017AEZ",1854,7
"39017017AFA",1635,7
"39017017AFB",1736,7
"39017017AFC",799,7
"39017017AFD",2808,7
"39017017AFE",2469,7
"39017017AFF",905,7
"39017017AFH",1247,7
"39017017AFI",827,7
"39017017AFJ",1510,7
"39017017AFK",1870,7
"39017017AFL",698,7
"39017017AFM",1470,7
"39017017AFN",1628,7
"39017017AFO",563,7
"39017017AFP",1483,8
"39017017AFQ",1195,7
"39017017AFR",1397,7
"39017017AFS",1386,8
"39017017AFT",1450,7
"39017017AFU",1112,8
"39017017AFV",1050,8
"39017017AFW",898,7
"39017017AFX",1218,7
"39017017AFY",1574,7
"39017017AFZ",1509,7
"39017017AGA",864,7
"39017017AGB",216,7
"39017017AGC",1144,7
"39017017AGD",718,7
"39017017AGE",1183,7
"39017017AGF",1415,7
"39017017AGG",183,7
"39017017AGH",1438,7
"39017017AGJ",1042,7
"39017017AGK",1277,7
"39017017AGL",1346,7
"39017017AGM",1332,7
"39017017AGN",879,7
"39017017AGO",1315,7
"39017017AGP",1463,7
"39017017AGQ",1456,7
"39017017AGR",1382,7
"39017017AGS",1127,7
"39017017AGT",1527,7
"39017017AGU",1112,7
"39017017AGV",1064,7
"39017017AGW",2073,7
"39017017AGX",835,7
"39017017AGY",785,7
"39017017AGZ",2033,7
"39017017AHA",552,7
"39017017AHB",995,7
"39017017AHC",1345,7
"39017017AHD",1554,7
"39017017AHE",1248,7
"39017017AHF",1115,7
"39017017AHG",922,7
"39017017AHH",1232,7
"39017017AHI",281,7
"39017017AHJ",571,7
"39017017AHK",1114,7
"39017017AHL",1442,7
"39017017AHM",1191,7
"39017017AHN",1197,7
"39017017AHO",1475,7
"39017017AHP",191,7
"39017017AHQ",1037,7
"39017017AHS",1153,7
"39017017AHT",1471,7
"39017017AHU",938,7
"39017017AHV",1000,7
"39017017AHW",1743,7
"39017017AHX",1339,7
"39017017AHY",525,7
"39017017AHZ",1487,7
"39017017AIA",1320,7
"39017017AIB",1103,7
"39017017AIC",590,7
"39017017AID",859,7
"39017017AIE",689,7
"39017017AIF",1146,7
"39017017AIG",1307,7
"39017017AIH",255,7
"39017017AII",979,7
"39017017AIJ",1363,8
"39017017AIK",1448,8
"39017017AIL",760,8
"39017017AIM",1266,7
"39017017AIN",930,8
"39017017AIO",1136,8
"39017017AIP",644,8
"39017017AIQ",818,8
"39017017AIS",881,8
"39017017AIT",1126,8
"39017017AIU",1339,7
"39017017AIV",761,8
"39017017AIW",973,8
"39017017AIX",1597,7
"39017017AIY",1114,7
"39017017AIZ",1324,8
"39017017AJA",978,7
"39017017AJB",1115,8
"39017017AJC",564,8
"39017017AJD",1808,8
"39017017AJE",1186,8
"39017017AJF",1224,8
"39017017AJG",866,8
"39017017AJH",1237,7
"39017017AJI",1253,8
"39017017AJJ",1604,8
"39017017AJK",1136,8
"39017017AJL",2565,8
"39017017AJM",1020,8
"39017017AJN",606,8
"39017017AJO",420,8
"39017017AJP",222,8
"39017017AJQ",2047,8
"39017017AJR",1030,8
"39017017AJS",1162,8
"39017017AJT",1128,8
"39017017AJU",1102,8
"39017017AJV",1061,7
"39017017AJW",1168,8
"39017017AJX",1302,7
"39017017AJY",1189,8
"39017017AJZ",872,7
"39017017AKA",2693,8
"39017017AKC",1079,7
"39017017AKD",1047,7
"39017017AKE",530,7
"39017017AKF",934,7
"39017017AKG",796,7
"39017017AKH",63,7
"39017017AKI",1651,8
"39017017AKJ",712,8
"39017017AKK",1831,7
"39017017AKL",1096,7
"39017017AKM",1252,7
"39017017AKN",1453,7
"39017017AKO",1925,7
"39017017AKP",692,7
"39017017AKQ",1782,7
"39017017AKT",1324,8
"39017017AKU",1900,7
"39017017AKW",76,7
"39017017AKX",843,7
"39017017AKY",998,7
"39017017AKZ",1161,7
"39017017ALA",1809,7
"39017017ALB",1250,7
"39017017ALC",1708,7
"39017017ALD",587,8
"39017017ALE",1476,8
"39017017ALF",57,8
"39017017ALG",1608,7
"39017017ALH",872,7
"39017017ALI",704,7
"39017017ALJ",1444,7
"39017017ALK",1379,8
"39017017ALL",1404,8
"39017017ALM",870,7
"39017017ALN",462,7
"39017017ALO",640,7
"39017017ALP",1775,7
"39017017ALQ",2335,8
"39017017ALR",1901,8
"39017017ALS",2789,7
"39017017ALT",1513,7
"39017017ALU",1814,7
"39017017ALV",449,7
"39017017ALW",1762,7
"39017017ALX",455,7
"39017017ALY",1512,7
"39017017ALZ",1031,7
"39017017AMA",1069,7
"39017017AMB",1835,7
"39017017AMC",1625,7
"39017017AMD",1336,7
"39017017AME",1188,7
"39017017AMF",985,7
"39019019AAA",1619,9
"39019019AAC",722,9
"39019019AAD",372,9
"39019019AAE",1447,9
"39019019AAF",1064,9
"39019019AAG",1380,9
"39019019AAJ",1174,9
"39019019AAL",1113,9
"39019019AAM",663,9
"39019019AAO",1423,9
"39019019AAQ",1472,9
"39019019AAR",1140,9
"39019019AAS",629,9
"39019019AAV",843,9
"39019019AAW",1041,9
"39019019AAX",1379,9
"39019019AAY",1099,9
"39019019AAZ",1087,9
"39019019ABB",1009,9
"39019019ABD",771,9
"39019019ABE",1255,9
"39019019ABG",1385,9
"39019019ABH",996,9
"39019019ABJ",1537,9
"39019019ABK",977,9
"39019019ABL",1239,9
"39021021AAA",1291,5
"39021021AAB",1489,5
"39021021AAE",3011,5
"39021021AAK",1403,5
"39021021AAN",1336,5
"39021021AAP",1367,5
"39021021AAR",1896,5
"39021021AAT",1110,5
"39021021AAW",2052,2
"39021021AAY",1644,2
"39021021ABA",932,5
"39021021ABB",1270,5
"39021021ABD",1160,5
"39021021ABF",1631,5
"39021021ABH",2089,5
"39021021ABK",1769,5
"39021021ABM",1148,2
"39021021ABO",1465,2
"39021021ABQ",1301,5
"39021021ABR",1081,5
"39021021ABS",1178,2
"39021021ABT",1032,2
"39021021ABU",1339,5
"39021021ABV",1820,2
"39021021ABW",1809,5
"39021021ABY",1422,5
"39021021ACA",1052,5
"39023023AAA",2414,5
"39023023AAB",1362,5
"39023023AAE",2009,5
"39023023AAG",2109,2
"39023023AAH",1282,2
"39023023AAI",1300,2
"39023023AAJ",1250,2
"39023023AAK",1224,2
"39023023AAL",1246,2
"39023023AAO",2273,2
"39023023AAP",2126,2
"39023023AAQ",2174,2
"39023023AAR",1510,2
"39023023AAS",1423,1
"39023023AAT",1761,2
"39023023ABC",1277,2
"39023023ABD",2750,2
"39023023ABE",1989,2
"39023023ABF",1704,2
"39023023ABG",1133,2
"39023023ABH",1028,2
"39023023ABI",1431,2
"39023023ABJ",1694,2
"39023023ABK",1128,2
"39023023ABX",899,2
"39023023ABZ",1137,2
"39023023ACA",1200,2
"39023023ACB",1282,2
"39023023ACC",1744,2
"39023023ACD",1794,2
"39023023ACF",2077,2
"39023023ACG",1767,2
"39023023ACH",2016,2
"39023023ACI",2096,2
"39023023ACM",2073,2
"39023023ACN",1780,2
"39023023ACO",1645,2
"39023023ACR",434,1
"39023023ACT",1799,2
"39023023ACU",1534,2
"39023023ACV",1304,2
"39023023ADA",946,5
"39023023ADB",2138,1
"39023023ADD",2607,1
"39023023ADF",1193,1
"39023023ADG",1196,1
"39023023ADH",1184,1
"39023023ADI",1199,1
"39023023ADJ",1211,5
"39023023ADK",1070,1
"39023023ADM",1185,5
"39023023ADN",1085,5
"39023023ADO",823,5
"39023023ADP",1374,5
"39023023ADQ",2036,5
"39023023ADS",984,5
"39023023ADV",1165,1
"39023023ADW",1633,1
"39023023ADZ",1214,2
"39023023AEA",1342,2
"39023023AEB",1021,2
"39023023AED",1711,1
"39023023AEF",832,1
"39023023AEG",1072,1
"39023023AEI",1343,1
"39023023AEK",2184,1
"39023023AEM",1351,1
"39023023AEN",883,1
"39023023AEP",1113,1
"39023023AEQ",1482,1
"39023023AER",832,1
"39023023AET",920,1
"39023023AEU",1082,2
"39023023AEV",482,5
"39023023AEW",1030,2
"39023023AEX",915,2
"39023023AEY",1047,2
"39023023AFA",1725,2
"39023023AFB",1505,2
"39023023AFD",1237,2
"39023023AFE",1180,5
"39023023AFF",995,2
"39023023AFG",1203,2
"39023023AFH",1722,5
"39023023AFI",2002,5
"39023023AFL",1150,2
"39023023AFM",1062,2
"39023023AFN",1026,2
"39023023AFO",1245,1
"39023023AFP",1475,2
"39023023AFQ",1307,2
"39023023AFR",897,2
"39023023AFW",1095,2
"39023023AFX",859,1
"39023023AFY",675,1
"39023023AFZ",1095,1
"39023023AGA",776,2
"39023023AGB",958,2
"39023023AGC",1147,2
"39023023AGD",934,1
"39025025AAA",619,7
"39025025AAB",1322,7
"39025025AAC",2124,1
"39025025AAD",2733,1
"39025025AAE",2009,1
"39025025AAF",1371,1
"39025025AAG",1690,1
"39025025AAH",752,1
"39025025AAI",1908,1
"39025025AAJ",945,1
"39025025AAK",818,1
"39025025AAL",1695,1
"39025025AAM",2318,1
"39025025AAN",716,1
"39025025AAO",1656,1
"39025025AAP",553,1
"39025025AAQ",390,1
"39025025AAR",566,1
"39025025AAS",573,1
"39025025AAT",730,1
"39025025AAU",731,1
"39025025AAV",1340,1
"39025025AAZ",523,1
"39025025ABA",1082,1
"39025025ABB",392,1
"39025025ABC",1097,1
"39025025ABD",1533,1
"39025025ABE",857,1
"39025025ABF",2659,1
"39025025ABG",713,1
"39025025ABH",1753,1
"39025025ABI",784,1
"39025025ABJ",904,1
"39025025ABK",1421,1
"39025025ABL",170,1
"39025025ABM",1632,1
"39025025ABN",1107,1
"39025025ABO",614,1
"39025025ABP",1259,1
"39025025ABQ",1671,7
"39025025ABR",644,7
"39025025ABS",681,7
"39025025ABT",1394,7
"39025025ABU",505,7
"39025025ABV",1064,7
"39025025ABW",273,1
"39025025ABX",1143,1
"39025025ABY",588,7
"39025025ABZ",958,7
"39025025ACA",1515,7
"39025025ACB",2797,7
"39025025ACC",897,7
"39025025ACD",1388,7
"39025025ACE",1189,7
"39025025ACF",633,7
"39025025ACG",469,7
"39025025ACH",32,7
"39025025ACI",1963,7
"39025025ACJ",525,7
"39025025ACK",921,7
"39025025ACL",1133,7
"39025025ACM",944,7
"39025025ACN",980,7
"39025025ACO",799,7
"39025025ACP",291,7
"39025025ACQ",452,7
"39025025ACR",823,7
"39025025ACS",1108,7
"39025025ACT",1652,1
"39025025ACU",7,7
"39025025ACV",883,7
"39025025ACW",951,7
"39025025ACX",996,7
"39025025ACY",974,7
"39025025ACZ",1657,7
"39025025ADA",1967,7
"39025025ADB",826,1
"39025025ADC",699,1
"39025025ADD",563,1
"39025025ADE",553,1
"39025025ADF",1591,1
"39025025ADG",594,1
"39025025ADH",814,1
"39025025ADI",948,1
"39025025ADJ",494,1
"39025025ADK",756,1
"39025025ADL",1202,1
"39025025ADM",503,1
"39025025ADN",905,1
"39025025ADO",1062,1
"39025025ADP",628,1
"39025025ADQ",892,1
"39025025ADR",553,1
"39025025ADS",3200,1
"39025025ADT",664,1
"39025025ADU",1058,1
"39025025ADV",1091,1
"39025025ADW",813,1
"39025025ADX",448,1
"39025025ADY",468,1
