GEO_ID,CIT_EST,district
39031961400,3210,10
39031961500,2405,10
39031961600,2460,10
39031961700,2835,10
39031961800,5155,10
39033974100,3550,3
39033974200,4185,3
39033974300,2615,3
39033974400,3670,3
39033974500,3920,3
39033974600,2720,3
39033974700,3810,3
39033974800,2150,3
39033974900,3320,3
39033975000,3900,3
39033975100,2725,3
39033975200,2595,3
39033975300,3335,3
39035101101,1575,13
39035101102,4445,13
39035101200,2585,13
39035101300,1790,13
39035101400,1840,13
39035101501,2430,13
39035101603,2530,14
39035101700,2625,14
39035101800,2280,14
39035101901,1680,14
39035102101,2770,14
39035102102,2780,14
39035102200,2660,14
39035102300,2190,14
39035102401,2205,14
39035102402,3420,14
39035102700,4255,14
39035102800,1905,14
39035102900,1945,14
39035103100,1155,14
39035103300,2435,14
39035103400,2290,14
39035103500,1725,14
39035103602,3205,14
39035103800,1705,14
39035103900,1990,14
39035104100,865,14
39035104200,1140,14
39035104300,1860,14
39035104400,1370,14
39035104600,1060,14
39035104800,1810,14
39035104900,2135,14
39035105100,3595,14
39035105300,2865,14
39035105400,3505,14
39035105500,1980,14
39035105602,2360,14
39035105700,4170,14
39035105900,3275,15
39035106100,3615,14
39035106200,3655,14
39035106300,2935,14
39035106400,1100,14
39035106500,2500,15
39035106600,3690,15
39035106800,2700,14
39035106900,3605,14
39035107000,1610,14
39035107101,4560,14
39035107701,1975,14
39035107802,2960,14
39035108201,1370,14
39035108301,1175,14
39035108400,1050,14
39035108701,4310,14
39035109301,1310,14
39035109701,2535,14
39035109801,2005,14
39035110501,745,14
39035110801,1185,14
39035110901,3325,14
39035111202,1200,14
39035111401,1075,14
39035111500,780,14
39035111600,965,14
39035111700,1065,14
39035111800,740,14
39035111902,720,14
39035112100,1945,14
39035112200,1100,14
39035112301,1450,14
39035112400,1045,14
39035112500,1280,14
39035112600,995,14
39035112800,1030,14
39035113101,685,14
39035113500,1220,14
39035113600,930,14
39035113801,1755,14
39035114100,895,14
39035114300,1650,14
39035114501,1020,14
39035114600,1195,14
