"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",713292,553427,119769.59,223805.54,1162.97,4025.04,348763.14,343575.13,34.859796167435,65.140203832565,98.5124546131796,48.8948621321983,63.0188154896671,-30.2804076651299,"Republian"
"2",723212,570053,152591.48,223850.96,1109.17,4016.08,381567.69,376442.44,40.5351426369461,59.4648573630539,98.6567914070502,52.7601436369972,66.9354761750223,-18.9297147261079,"Republian"
"3",715330,557965.871513023,239814.214685004,130033.055771657,1139.01887221512,2735.40375372976,373721.693082607,369847.270456662,64.8414180234177,35.1585819765823,98.9632866655433,52.2446553454499,66.9793104135911,29.6828360468355,"Democrat"
"4",725015,577907.200462554,192534.024360701,175611.722932376,1231.4932373625,3676.46930458725,373053.709835026,368145.747293076,52.298315484119,47.701684515881,98.684381789389,51.4546195368408,64.5525284226318,4.59663096823799,"Democrat"
"5",714546,536067,119792.21,219531.32,1201.78,3385.24,343910.55,339323.53,35.3032428962412,64.6967571037588,98.6662171311697,48.1299384504287,64.154396745183,-29.3935142075175,"Republian"
"6",722855,605453.489168414,202527.829196366,196148.015265549,1282.80120195667,4845.94256464011,404804.588228512,398675.844461915,50.8001254677755,49.1998745322245,98.4859994316228,56.0008007454485,66.8597333189884,1.60025093555101,"Democrat"
"7",726917,560553.928024422,186500.060954295,140726.291295967,1281.97789042238,3092.23694168299,331600.567082367,327226.352250262,56.9942058980813,43.0057941019187,98.6808783620027,45.6173905799929,59.1558725225667,13.9884117961626,"Democrat"
"8",721742,565573.697344322,182145.900196886,174118.25231685,1244.5809981685,4080.55263736264,361589.286149267,356264.152513736,51.1266426643538,48.8733573356462,98.527297727142,50.0995211792119,63.9331863994253,2.25328532870765,"Democrat"
"9",714031,600308,178106.53,187300.25,1193.43,4830.88,371431.09,365406.78,48.7419883123132,51.2580116876868,98.3780813824712,52.018902540646,61.8734199777448,-2.51602337537363,"Republian"
"10",725338,572795,150727.39,205808.05,1094.54,4234.32,361864.3,356535.44,42.2755701368705,57.7244298631295,98.5273872001189,49.889058618189,63.1751848392531,-15.448859726259,"Republian"
"11",716651,558842.302655678,151397.959803113,205454.10768315,1276.7090018315,4998.36736263736,363127.143850733,356852.067486264,42.4259724399498,57.5740275600502,98.2719340950595,50.6700114631435,64.9784638931437,-15.1480551201003,"Republian"
"12",722935,584617,171334.57,222161.21,1167.59,5187.46,399850.83,393495.78,43.5416537376843,56.4583462623157,98.4106447897082,55.3093749783867,68.3953477233813,-12.9166925246314,"Republian"
"13",715951,572126.510831586,146065.120803634,202094.964734451,1169.52879804333,4933.06743535989,354262.681771488,348160.085538085,41.9534366146219,58.0465633853781,98.277381009231,49.4814144782937,61.920340180805,-16.0931267707563,"Republian"
"14",725055,554494,114454.86,216151.4,998.9,3388.77,334993.93,330606.26,34.6196892944495,65.3803107055505,98.6902240288354,46.202554288985,60.4143471345046,-30.7606214111009,"Republian"
"15",720873,588559,201055.52,201678.15,1129.77,5267.51,409130.95,402733.67,49.922699534906,50.077300465094,98.4363734887326,56.7549277057124,69.5140079414298,-0.154600930187925,"Republian"
"16",732761,581722,170319.93,230350.78,1121.18,4871.35,406663.24,400670.71,42.5087049662303,57.4912950337697,98.5264146324118,55.4973913731762,69.9068008430144,-14.9825900675394,"Republian"
