"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",710736,587722,199443.91,201886.33,1123.12,3905.75,406359.11,401330.24,49.6957094486576,50.3042905513424,98.7624566851719,57.1744093446793,69.1413814694703,-0.608581102684887,"Republian"
"2",721295,561469,157794.47,197280.63,1198.79,3745.8,360019.69,355075.1,44.4397452820544,55.5602547179456,98.6265778963367,49.9129607164891,64.121027162675,-11.1205094358912,"Republian"
"3",713817,535978.064102564,100953.720416667,236036.694166667,1113.93733974359,3836.31525641026,341940.667179487,336990.414583333,29.9574456862488,70.0425543137512,98.5523065633034,47.9031274373526,63.7975115179441,-40.0851086275024,"Republian"
"4",727633,557493.935897436,115850.919583333,223340.235833333,1218.62266025641,3990.86474358974,344400.642820513,339191.155416667,34.1550532003173,65.8449467996827,98.4873758187028,47.3316414759244,61.7765720206638,-31.6898935993655,"Republian"
"5",714002,557554.684998637,240930.759244721,95190.5464117573,1201.1019358161,2364.12619891715,339686.533791212,336121.305656478,71.67970467512,28.32029532488,98.9504358341963,47.5750115253475,60.924343912928,43.35940935024,"Democrat"
"6",723281,555911,164479.08,199076.13,1215.45,3471.21,368241.87,363555.21,45.241843735371,54.758156264629,98.7272875841088,50.9126978311334,66.2411555087056,-9.51631252925801,"Republian"
"7",721599,561922.315001363,189730.950755279,162637.043588243,1233.6380641839,3721.83380108285,357323.466208788,352367.994343522,53.8445471214708,46.1554528785293,98.6131692055256,49.5182873325473,63.5894778814615,7.68909424294151,"Democrat"
"8",724329,551394,164132.25,178029.47,1284.11,4743.31,348189.14,342161.72,47.969202983899,52.0307970161011,98.2689236085882,48.0705784249975,63.1470672513665,-4.0615940322021,"Republian"
"9",718402,559639,144167.49,229345,1115.48,4125.93,378753.9,373512.49,38.5977695150167,61.4022304849833,98.6161436225475,52.7217212646958,67.6782533025754,-22.8044609699665,"Republian"
"10",727737,584602.60130719,208838.659019608,160762.850392157,1169.08235294118,4553.99352941177,375324.585294118,369601.509411765,56.5037354289983,43.4962645710017,98.4751662676539,51.5742067936793,64.2016618562559,13.0074708579966,"Democrat"
"11",715518,562483.39869281,115128.060980392,258169.789607843,997.997647058824,4901.88647058824,379197.734705882,373297.850588235,30.8408046815634,69.1591953184366,98.4441140920256,52.9962537219025,67.4149202602464,-38.3183906368731,"Republian"
"12",718689,580990,163079.43,216414.61,1098.48,5203.75,385796.27,379494.04,42.9728567015176,57.0271432984824,98.366435735628,53.6805586282801,66.4032547892391,-14.0542865969647,"Republian"
"13",719348,626690,267655.66,98623.76,1394.63,4436.21,372110.26,366279.42,73.0741738097106,26.9258261902894,98.4330343377256,51.7288238794019,59.3770859595653,46.1483476194213,"Democrat"
"14",724826,608884,185284.76,240568.75,1252.44,5660.11,432766.06,425853.51,43.5090367107694,56.4909632892306,98.4027051474416,59.7061998327875,71.0752885607111,-12.9819265784612,"Republian"
"15",723056,572914,139122.08,223072,1112.67,4850.49,368157.24,362194.08,38.4109204656244,61.5890795343756,98.3802681701982,50.9168363169657,64.2604719032874,-23.1781590687513,"Republian"
"16",732236,574817,122544.99,234390.23,1075.89,4057.11,362068.22,356935.22,34.3325575996675,65.6674424003325,98.5823113666259,49.4469296784097,62.9884328403648,-31.3348848006649,"Republian"
