"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",710772,593648,206399.93,152188.51,1324.04,4373.51,364285.99,358588.44,57.559002738627,42.440997261373,98.4359678504243,51.2521582166996,61.3639715791176,15.1180054772541,"Democrat"
"2",724059,650109,262739,162731.69,1294.35,5458.5,432223.54,425470.69,61.7525498642456,38.2474501357544,98.437648722233,59.6945193692779,66.4847802445436,23.5050997284913,"Democrat"
"3",713713,572565,134352.67,245886.1,1149.91,5302.88,386691.56,380238.77,35.3337640977536,64.6662359022464,98.3312824308863,54.1802601325743,67.5367093692419,-29.3324718044927,"Republian"
"4",728747,555439,111678.05,234040.98,1047.15,4361.99,351128.17,345719.03,32.303124881497,67.696875118503,98.4594969979196,48.1824515229565,63.2163333867445,-35.393750237006,"Republian"
"5",717493,545979,93733.25,265873.35,1104.31,4654.19,365365.1,359606.6,26.0654976855263,73.9345023144737,98.4239052936364,50.9224619613014,66.9192587993311,-47.8690046289473,"Republian"
"6",719260,570185,162710.22,209132.97,1115.1,4764.02,377722.31,371843.19,43.7577517555182,56.2422482444817,98.4435338225057,52.5154061118372,66.245571174268,-12.4844964889635,"Republian"
"7",720958,580223,193887.89,208318.07,1114.97,4993.71,408314.64,402205.96,48.2061205656923,51.7938794343077,98.5039282451396,56.6350106386225,70.372019034061,-3.58775886861547,"Republian"
"8",729148,591335,176921.64,195711.18,1141.9,4697.5,378472.22,372632.82,47.4788130578514,52.5211869421486,98.4571126514913,51.9060903959141,64.003013520255,-5.04237388429715,"Republian"
"9",713935,581254.353419705,208064.989005725,205463.098900271,1092.83833684845,3759.04388972582,418379.97013257,413528.087905996,50.3145965390923,49.6854034609077,98.8403167998131,58.6019693855281,71.9788105966187,0.629193078184564,"Democrat"
"10",721615,549380,224801.58,89333.8,1228.79,2254.14,317618.31,314135.38,71.5620061643486,28.4379938356514,98.9034227907075,44.0149262418326,57.813955731916,43.1240123286973,"Democrat"
"11",708726,542778,171513.19,164481.36,1278.78,4464.03,341737.36,335994.55,51.0464202469951,48.9535797530049,98.3195252634948,48.2185442611108,62.960797968967,2.09284049399013,"Democrat"
"12",739323,599018.646580295,210665.410994275,175519.091099729,1233.95166315155,3654.13611027418,391072.58986743,386184.502094004,54.5504570618413,45.4495429381587,98.750081723937,52.8960400078761,65.2855452998004,9.10091412368261,"Democrat"
"13",713877,534105,93436.41,225314.83,1039.02,3236.31,323026.57,318751.24,29.3132694950457,70.6867305049543,98.6764772941124,45.2496116277734,60.4799749113002,-41.3734610099086,"Republian"
"14",724273,547481,136898.69,208325.5,1250.18,3456.08,349930.45,345224.19,39.6550108496163,60.3449891503837,98.6550870322945,48.3147169644596,63.9164555482291,-20.6899783007674,"Republian"
"15",722158,564987,169061.6,179157.41,1229.51,3853.47,353301.99,348219.01,48.5503648982288,51.4496351017712,98.5612931305595,48.9230874683933,62.5327644706869,-2.89927020354236,"Republian"
"16",728447,561978,122272.67,233346.13,1160.64,4285.18,361064.62,355618.8,34.3830725484704,65.6169274515296,98.4917325879229,49.5663541753895,64.2488887465345,-31.2338549030591,"Republian"
