"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",716716,637512,263969.51,119927.48,1295.62,4896.72,390089.33,383896.99,68.7605052594968,31.2394947405032,98.4125841124647,54.4273226773226,61.1893313380767,37.5210105189936,"Democrat"
"2",719018,599327.510831586,173637.330803634,236084.544734451,1188.29879804333,5088.46743535989,415998.641771488,409721.875538085,42.3793165975326,57.6206834024674,98.4911570367936,57.8564989710255,69.4109037634993,-15.2413668049347,"Republian"
"3",717660,580089.489168414,165462.889196366,207705.585265549,1267.60120195667,4759.45256464011,379195.528228512,373168.474461915,44.339996682451,55.660003317549,98.4105683432626,52.83776833438,65.3684535419021,-11.3200066350979,"Republian"
"4",720609,538904,96995.24,225531.18,1032.45,3372.53,326931.4,322526.42,30.0735797086019,69.9264202913981,98.6526286554304,45.3687644756033,60.6659813250597,-39.8528405827963,"Republian"
"5",712877,566013,149098.08,208088.63,1145.93,4238.21,362570.85,357186.71,41.7423369419315,58.2576630580685,98.5150102386885,50.8602255368037,64.056982790148,-16.5153261161369,"Republian"
"6",724815,583497.60130719,207419.979019608,196672.460392157,1104.70235294118,5153.86352941177,410351.005294118,404092.439411765,51.329834164071,48.670165835929,98.4748262337344,56.6145851416041,70.326082639384,2.65966832814197,"Democrat"
"7",725345,574860,172254.06,196387.05,1186.05,5135.16,374962.32,368641.11,46.726763599426,53.273236400574,98.3141746082646,51.6943413134439,65.2267195491076,-6.54647280114798,"Republian"
"8",724015,574289.39869281,104523.780980392,273025.239607843,962.017647058823,4432.36647058823,382943.404705882,377549.020588235,27.6848237660742,72.3151762339258,98.5913364608564,52.8916396353504,66.6812595840238,-44.6303524678516,"Republian"
"9",722349,562295,132142.12,235610.49,1163.69,4989.63,373905.93,367752.61,35.9323404937901,64.0676595062099,98.3543133429309,51.7625039973752,66.4963995767346,-28.1353190124198,"Republian"
"10",718475,541610,100768.16,227312.79,1165.67,4250.43,333497.05,328080.95,30.71441971867,69.28558028133,98.3759676434919,46.4173492466683,61.5751278595299,-38.5711605626599,"Republian"
"11",719129,550598,176333.28,157448.16,1286.72,4083.49,339151.65,333781.44,52.8289649658172,47.1710350341828,98.4165755938383,47.1614480851141,61.5969636649606,5.65792993163434,"Democrat"
"12",724026,583410,190770.86,209372.25,1161.99,3951.66,405256.76,400143.11,47.6756578415158,52.3243421584842,98.738170339219,55.9726805390967,69.4634579455272,-4.64868431696844,"Republian"
"13",716171,552006,159910.89,197276.48,1242.67,3500.6,361930.64,357187.37,44.7694693124228,55.2305306875772,98.6894533162487,50.5369024995427,65.5664322489249,-10.4610613751545,"Republian"
"14",724883,554432,233859.45,74491.87,1259.18,2350.92,311961.42,308351.32,75.8418838615642,24.1581161384359,98.8427735711679,43.0361065164999,56.2668496767863,51.6837677231283,"Democrat"
"15",718491,552154,133248.14,222904.84,1196.35,3742.36,361091.69,356152.98,37.4131756527771,62.5868243472229,98.632283672881,50.2569538101382,65.3969164399787,-25.1736486944459,"Republian"
"16",731925,589467,218743.42,166985.02,1146.5,3622.83,390497.77,385728.44,56.7091760203111,43.2908239796889,98.7786537167677,53.3521563001674,66.2459085919992,13.4183520406222,"Democrat"
