"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",713002,571525,207212.05,151568.02,1241.27,4427.57,364448.91,358780.07,57.75461552254,42.2453844774599,98.4445446688261,51.1147107581746,63.7677984340143,15.5092310450801,"Democrat"
"2",727626,584877,161783.09,240297.24,1014.08,5122.15,408216.56,402080.33,40.23650945571,59.76349054429,98.496819923229,56.1025251983849,69.7952834527602,-19.52698108858,"Republian"
"3",717775,542813,106826.85,223286.64,1006.27,3500.34,334620.1,330113.49,32.3606436077483,67.6393563922517,98.6532159903126,46.6190797952004,61.6455574940173,-35.2787127845033,"Republian"
"4",729173,589843,161256.68,225466.05,1163.94,5014.22,392900.89,386722.73,41.6982679037252,58.3017320962748,98.4275525565748,53.883082615511,66.6110965121227,-16.6034641925495,"Republian"
"5",709754,586934,152312.49,245550.35,1174.17,5223.98,404260.99,397862.84,38.2826629398212,61.7173370601788,98.4173219384834,56.9579023154501,68.8767374185172,-23.4346741203577,"Republian"
"6",721178,630870,257851.57,142056.66,1359.83,4853.62,406121.68,399908.23,64.4776852929483,35.5223147070517,98.4700521282193,56.3136534946989,64.3748601138111,28.9553705858967,"Democrat"
"7",723854,562532,121449.04,243651.94,1048.27,4248.2,370397.45,365100.98,33.264506712636,66.735493287364,98.5700576502349,51.170187634523,65.8446897243179,-33.4709865747279,"Republian"
"8",722397,584708,164439.53,184797.77,1185.07,4933.04,355355.41,349237.3,47.0853285144513,52.9146714855487,98.2783124084139,49.1911525103233,60.7748500106036,-5.82934297109733,"Republian"
"9",710169,548164,115503.52,244210.44,1129.88,4884.47,365728.31,359713.96,32.1098241502776,67.8901758497224,98.3555142340499,51.4987714191974,66.7187757678359,-35.7803516994448,"Republian"
"10",729319,552149.789716927,170306.76333911,157486.094055459,1337.67140381282,4402.90608896591,333533.434887348,327792.85739457,51.9556053456373,48.0443946543627,98.2788599605561,45.732174108634,60.4063319590038,3.91121069127459,"Democrat"
"11",715986,567383,232989.13,149656.02,1200.71,3127.91,386973.77,382645.15,60.8890848348659,39.110915165134,98.8814177250308,54.0476727198577,68.203271863979,21.7781696697319,"Democrat"
"12",724939,567010.037723388,211464.302771497,114402.151722721,1208.07805826031,2839.76194971647,329914.294502195,325866.454494219,64.8929338552855,35.1070661447145,98.7730631635454,45.5092489853899,58.1849125329139,29.7858677105709,"Democrat"
"13",714195,588185,207049.75,195461.06,1099.72,3820.26,407430.79,402510.81,51.4395501576716,48.5604498423284,98.7924378518374,57.0475556395662,69.2691568129075,2.87910031534312,"Democrat"
"14",728181,560435.172559686,145372.573889393,212629.414221819,1183.77053792687,4117.98196131762,363303.740610456,358001.988111212,40.6066387106859,59.3933612893141,98.5406832061966,49.8919555179902,64.8252926294994,-18.7867225786281,"Republian"
"15",719806,544474,141532.45,199803,1253.64,3326.38,345915.47,341335.45,41.4643278335139,58.5356721664861,98.6759713290649,48.0567639058302,63.5320456073201,-17.0713443329722,"Republian"
"16",729150,558562,121787.4,224501.22,1199.07,3725.9,351213.59,346288.62,35.1693336038591,64.8306663961409,98.5977279523836,48.1675361722554,62.8781746699561,-29.6613327922817,"Republian"
