"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",708899,569571,167930.73,212534.15,1167.29,4013.07,385645.24,380464.88,44.1382999660836,55.8617000339164,98.656703243634,54.4005902110173,67.7080188422514,-11.7234000678328,"Republian"
"2",725281,543510,136825.06,192003.67,1235.69,4408.86,334473.28,328828.73,41.6098252728708,58.3901747271292,98.3124063004375,46.1163714477561,61.5394896138065,-16.7803494542585,"Republian"
"3",713303,538126,112518.73,214476.65,1191.26,3636.21,331822.85,326995.38,34.4098837115069,65.5901162884931,98.5451664947125,46.5192001155189,61.6626682226839,-31.1802325769863,"Republian"
"4",729018,599828,163263.7,228105.3,1224.58,4735.03,397328.61,391369,41.716053136554,58.283946863446,98.5000803239414,54.5018929573755,66.2404239215242,-16.567893726892,"Republian"
"5",712923,548511,151613.07,203591.97,1195.85,3561.28,359962.17,355205.04,42.6832541565288,57.3167458434712,98.6784361256629,50.4910305881561,65.6253329468324,-14.6334916869423,"Republian"
"6",727477,564283,155298.27,194961.98,1223.4,3744.91,355228.56,350260.25,44.3379658411138,55.6620341588862,98.6013765334634,48.8302118142566,62.952199516909,-11.3240683177723,"Republian"
"7",718344,559566.382897603,204720.015574619,114643.42837963,1182.51605119826,2600.34426470588,323146.304270153,319363.443954249,64.1025200128875,35.8974799871125,98.8293660593,44.9848964103762,57.7494135006473,28.205040025775,"Democrat"
"8",728761,589242.617102396,270716.434425381,141753.12162037,1185.27394880174,3239.66573529412,416894.495729848,412469.556045752,65.6330704793527,34.3669295206473,98.9385948412801,57.205928381163,70.7509069489794,31.2661409587053,"Democrat"
"9",710220,553014,145360.86,215195.15,1231.59,5027.45,366815.05,360556.01,40.3157501105029,59.6842498894971,98.2936796077478,51.6480879164203,66.3301561985773,-19.3684997789941,"Republian"
"10",722373,627830,227883.22,180587,1190.43,5579.63,415240.28,408470.22,55.7894330705431,44.2105669294569,98.3696042204769,57.4828073585253,66.1389675549114,11.5788661410861,"Democrat"
"11",719496,567926,153181.71,215575.48,1101.45,4494.12,374352.76,368757.19,41.5399927524125,58.4600072475875,98.5052681326565,52.0298597907424,65.9157636734363,-16.920014495175,"Republian"
"12",727827,561992,113567.17,245053.59,1128.42,4855.88,364605.06,358620.76,31.6677623459389,68.3322376540611,98.3586898108326,50.095017085104,64.8772687155689,-36.6644753081222,"Republian"
"13",713992,576076.90116709,156033.499605587,190907.53528653,1149.22046554458,3957.76145388768,352048.016811549,346941.034892116,44.9740687647705,55.0259312352295,98.5493507488878,49.306997390944,61.1112884578995,-10.051862470459,"Republian"
"14",727203,576052.09883291,152316.850394413,203350.74471347,1131.86953445542,3981.46854611232,360780.933188451,355667.595107884,42.8256193393754,57.1743806606246,98.5827027954671,49.6121348768434,62.6299138427581,-14.3487613212491,"Republian"
"15",717790,574493.839977541,174368.200881527,195379.091813588,1133.16050533408,4770.92316676025,375651.376367209,369747.292695115,47.1587498614377,52.8412501385623,98.4283077226575,52.3344399291171,65.3882339942749,-5.68250027712457,"Republian"
"16",733597,590442.160022459,193539.669118473,206705.208186412,1133.43949466592,4962.08683323975,406340.403632791,400244.877304885,48.3553144819002,51.6446855180998,98.499896571099,55.3901397678549,68.8196797493821,-3.28937103619954,"Republian"
