"District","Population","White %","Black %","Asian %","NHPI %","AIAN %","Two or More Races %","Other %","Non-White %","White % Minus Non-White %","Race Score","Population Target Ratio"
"1",712185,86.1158266461664,9.98687138875433,0.98541811467526,0.0447917324852391,0.210198192885276,1.94696602708566,0.709927897947865,13.8841733538336,72.2316532923327,4,98.7730771817875
"2",727608,76.7704588184847,18.785802245165,0.927422458246748,0.0574485162340161,0.224159162626029,2.12202174797418,1.11268705126936,23.2295411815153,53.5409176369694,2,100.912096073473
"3",724084,76.2951536009634,18.313759177112,2.2127267002171,0.0603521138431453,0.197352793322322,1.90019390015523,1.02046171438673,23.7048463990366,52.5903072019269,2,100.423351823048
"4",728817,88.9003686796548,4.8780420873827,3.25445207781926,0.0539230012472267,0.206499025132509,1.95343961515717,0.753275513606296,11.0996313203452,77.8007373593097,4,101.079772520341
"5",711649,67.0057851553224,25.0204806020946,2.99136231484903,0.0503056984552778,0.24871811806101,2.89960359671692,1.78374451450083,32.9942148446776,34.0115703106447,1,98.698739236774
"6",716322,83.7757321428073,7.11537548756006,4.36395922504125,0.0562596150893034,0.228249306875958,2.41106653153191,2.04935769109423,16.2242678571927,67.5514642856146,3,99.3468385223114
"7",718458,94.8698462540608,2.50480891019378,0.535173941970164,0.0161456897967592,0.216157381503164,1.65437645624379,0.203491366231568,5.13015374593923,89.7396925081215,5,99.6430807807981
"8",722466,87.7068263420009,8.52053937486331,0.716435098675924,0.0282366228999012,0.30174430353816,2.0752533683246,0.650964889697231,12.2931736579991,75.4136526840017,4,100.198951086048
"9",711177,90.2259212544838,5.110401489362,1.04587184343701,0.0260132147130742,0.225822826103769,2.07023005524644,1.29573931665394,9.77407874551623,80.4518425089675,4,98.6332774642994
"10",723082,93.1955158612716,3.06535081774958,0.588038424411063,0.0199147537900266,0.203296444939855,1.66108408175006,1.2667996160878,6.80448413872838,86.3910317225432,5,100.284384246735
"11",733165,83.4430176017677,11.8246233794576,0.879747396561483,0.019777267054483,0.205274392531013,2.08711545150137,1.54044451112642,16.5569823982323,66.8860352035354,3,101.682797492204
"12",712964,79.8414786721349,13.7999955116948,1.3139513355513,0.0234233425530602,0.27434765289692,2.86395947060441,1.88284401456455,20.1585213278651,59.6829573442698,2,98.8811168444097
"13",719188,75.7711474607474,18.8463934325934,1.40575204258136,0.0233596778589187,0.229008270438328,2.02603491715657,1.698304198624,24.2288525392526,51.5422949214948,2,99.7443246238202
"14",722274,63.9753057703863,31.6089184990738,2.20941083300797,0.0148143225424147,0.139005418996115,1.62112993130031,0.431415224693122,36.0246942296137,27.9506115407726,1,100.172322568431
"15",720867,85.5346409254412,10.5989038199834,1.01266946607349,0.0502173077696718,0.238462850983607,2.04295660641977,0.522149023328853,14.4653590745588,71.0692818508823,4,99.977185462771
"16",732198,89.4312740542859,5.36589829526986,2.22357886801111,0.0191205111185772,0.161841469110814,1.66840117017528,1.1298856320285,10.5687259457141,78.8625481085717,4,101.548684072749
"Ohio Total",11536504,82.6891491564515,12.2019721052409,1.66630202702656,0.0352446460383492,0.219234527201655,2.06097965206791,1.12711788597308,17.3108508435485,65.3782983129031,3,NA
