"District","Population","White %","Black %","Asian %","NHPI %","AIAN %","Two or More Races %","Other %","Non-White %","White % Minus Non-White %","Race Score","Population Target Ratio"
"1",710772,71.0329050666036,21.7341144558311,1.69702802023715,0.0576837579420686,0.277585498584638,2.95594086429966,2.24474233650172,28.9670949333964,42.0658101332073,1,98.5771079349515
"2",724059,76.6824250509972,14.5007520105406,4.5608161765823,0.0414330876351237,0.202884019119989,2.49924384615066,1.51244580897413,23.3175749490028,53.3648501019944,2,100.41988456815
"3",713713,92.6809515869824,2.55999260206834,2.04578030664987,0.0298439288621617,0.185788965592612,1.62768507789546,0.869957531949117,7.31904841301755,85.3619031739649,5,98.9849958011543
"4",728747,90.6282976122029,5.37580257620272,0.929129039296217,0.0415782157593788,0.281167538254017,2.04282144557713,0.701203572707675,9.37170238779714,81.2565952244057,4,101.070064206626
"5",717493,92.0999926131684,3.86526419073078,0.829137009002178,0.0369341582426588,0.213939369443326,1.83290986811021,1.12182279130249,7.90000738683165,84.1999852263367,4,99.5092447417346
"6",719260,79.5039345994494,15.9868475933598,1.44426215832939,0.0278063565331035,0.218418930567528,2.05141395322971,0.76731640853099,20.4960654005506,59.0078691988989,2,99.7543103179265
"7",720958,77.6318454056963,15.3726014552859,3.21710834750429,0.0873837310911315,0.191411982390098,2.04366967285196,1.45597940518033,22.3681545943037,55.2636908113926,2,99.9898062705998
"8",729148,78.8594359444173,16.7965899927038,1.43235666833071,0.0523899126103343,0.207091015815719,1.87616231546956,0.775974150652542,21.1405640555827,57.7188718888346,2,101.12567897519
"9",713935,84.6159664395218,10.8836238593149,2.25986959597162,0.0144270836980958,0.121719764404323,1.54159692408973,0.562796332999503,15.3840335604782,69.2319328790436,3,99.0157850246487
"10",721615,52.5512912009867,40.5214692044927,2.17803122163481,0.0220339100489873,0.223803551755437,2.18274287535597,2.32062803572542,47.4487087990133,5.10258240197335,1,100.08092572932
"11",708726,80.6974768810514,13.2166732982845,1.21993548987902,0.0220113273676992,0.283325290732949,2.77455603434896,1.78602167833549,19.3025231189486,61.3949537621027,3,98.2933477940978
"12",739323,85.345647301653,8.08077119202297,1.78893393009551,0.0202888318096421,0.228722763934032,2.4427753498809,2.09286063060394,14.654352698347,70.691294603306,4,102.536851718684
"13",713877,95.2785984140125,2.05651673887799,0.536787149607005,0.0158290573866366,0.257747483109835,1.63025283066971,0.22426832633633,4.72140158598751,90.557196828025,5,99.0077409932853
"14",724273,88.2422788092335,8.51005076814958,0.496359798031958,0.0386594557577046,0.195230251576408,1.77888724279381,0.738533674457007,11.7577211907665,76.4845576184671,4,100.449564270077
"15",722158,84.8598229196381,10.8742131223361,1.41340260718569,0.0252022410608205,0.231943702070738,2.13914406542613,0.456271342282437,15.1401770803619,69.7196458392762,3,100.156234505705
"16",728447,92.2128857693147,4.99253892184332,0.610064973841611,0.0302012363287926,0.187659500279361,1.56277670166807,0.403872896724127,7.78711423068528,84.4257715386294,4,101.02845714785
"Ohio Total",11536504,82.6891491564515,12.2019721052409,1.66630202702656,0.0352446460383492,0.219234527201655,2.06097965206791,1.12711788597308,17.3108508435485,65.3782983129031,3,NA
