"District","Population","White %","Black %","Asian %","NHPI %","AIAN %","Two or More Races %","Other %","Non-White %","White % Minus Non-White %","Race Score","Population Target Ratio"
"1",710736,89.4074593097859,5.35641926116026,2.58520744692825,0.0191350937619594,0.147593480560996,1.66292406744558,0.821261340357038,10.5925406902141,78.8149186195718,4,98.5721150878984
"2",721295,86.1359083315426,10.1100104672845,1.15459000824905,0.0244005573309118,0.198115888783369,1.91475055282513,0.462224193984431,13.8640916684574,72.2718166630851,4,100.036544866625
"3",713817,92.7536049155456,4.41485702918255,0.478974302937588,0.0233953520300021,0.20061164135906,1.78238960405818,0.346167154887037,7.24639508445442,85.5072098310912,5,98.9994195815301
"4",727633,92.2625829229845,4.87113696052818,0.486783859445627,0.0452151015690602,0.21961620762115,1.68395331162825,0.430711636223206,7.73741707701548,84.525165845969,4,100.915563328371
"5",714002,56.165248836838,37.0969549104904,2.18178660563976,0.0161063974610715,0.210223500774508,2.24831302993549,2.08136671886073,43.834751163162,12.330497673676,1,99.0250772677754
"6",723281,87.4657290873118,8.39134444289287,1.01592603704508,0.019909274541983,0.172685304881505,1.80980835940665,1.12459749392007,12.5342709126882,74.9314581746237,4,100.311983595724
"7",721599,76.7358325053111,17.5535165652946,1.3310716894009,0.0213414929898739,0.243209871410576,2.26455413602292,1.85047373957004,23.2641674946889,53.4716650106222,2,100.078706686185
"8",724329,81.6406632897482,12.1388208949248,1.24501435121333,0.0212610567849693,0.282744443478033,2.6224271014967,2.04906886235399,18.3593367102518,63.2813265794963,3,100.457330921049
"9",718402,79.8012811768341,16.9066901261411,0.845905217413092,0.0405065687456327,0.18958744546925,1.70921016366881,0.506819301728002,20.1987188231659,59.6025623536683,2,99.6353141298265
"10",727737,70.3069927734882,23.1506711902789,2.34191747842971,0.0814854817056162,0.224119427760304,2.27747111937417,1.61734252896307,29.6930072265118,40.6139855469764,1,100.929987108746
"11",715518,93.5724887424216,2.97211251149517,1.09920365385637,0.032004785344324,0.248631061692368,1.68619098331558,0.389368261874614,6.42751125757843,87.1449774848431,5,99.2353316047912
"12",718689,84.3978410689464,9.13761028762093,2.96804320088383,0.0563526087083565,0.209409076805127,2.20331742937488,1.0274263276605,15.6021589310536,68.7956821378928,3,99.6751182160558
"13",719348,63.6846144008185,26.779111083926,3.7845382207221,0.0553278802471127,0.260096643071226,3.11309685993427,2.32321491128077,36.3153855991815,27.369228801637,1,99.7665150551675
"14",724826,89.2874979650288,5.51566858804734,2.02545162563153,0.0329734308647869,0.187493274247888,1.88955694194193,1.06135817423768,10.7125020349712,78.5749959300577,4,100.526259948421
"15",723056,86.3617755747826,7.1217167135049,2.35500431501848,0.051724900975858,0.238294129362041,2.31586488460092,1.55561948175522,13.6382244252174,72.7235511495652,4,100.280778301641
"16",732236,92.836872265226,3.90502515582408,0.788270448325403,0.0221240146619396,0.273272551472476,1.7879481478649,0.386487416625241,7.16312773477404,85.6737445304519,5,101.553954300194
"Ohio Total",11536504,82.6891491564515,12.2019721052409,1.66630202702656,0.0352446460383492,0.219234527201655,2.06097965206791,1.12711788597308,17.3108508435485,65.3782983129031,3,NA
