"District","Population","White %","Black %","Asian %","NHPI %","AIAN %","Two or More Races %","Other %","Non-White %","White % Minus Non-White %","Race Score","Population Target Ratio"
"1",711042,86.8435338559466,7.00900931309262,2.59970578390587,0.0676471994621977,0.223334205293077,1.93814148812588,1.31862815417373,13.1564661440534,73.6870677118933,4,98.6145542878501
"2",722460,79.6268305511724,15.6232871024001,1.98156299310688,0.041663206267475,0.225479611327963,1.81574066384298,0.68543587188218,20.3731694488276,59.2536611023448,2,100.198118944873
"3",714484,70.9698187783071,22.5825910727182,2.04441247109802,0.0436678777971235,0.250950336186675,2.73092189608165,1.37763756781118,29.0301812216929,41.9396375566143,1,99.0919259422092
"4",726716,93.6683656338927,3.31711425095911,0.644818608644918,0.015687008404934,0.27644912180274,1.72419487117388,0.353370505121671,6.33163436610725,87.3367312677855,5,100.788384418711
"5",713859,82.6940614322997,13.6947212264607,0.883087556506257,0.0619169892093537,0.19583699301963,1.76799620093044,0.70237960157398,17.3059385677003,65.3881228645993,3,99.0052445697587
"6",725014,79.0906106640699,15.6568011100475,1.82382685024013,0.040688869456314,0.232961018683777,2.36009235683725,0.795019130665063,20.9093893359301,58.1812213281399,2,100.552333705254
"7",716760,79.5877281098276,11.2725319493275,4.93875216250907,0.0447848652268542,0.187370947039455,2.44321669736034,1.52561526870919,20.4122718901724,59.1754562196551,2,99.4075848281247
"8",732703,87.5474783097654,7.03054307133996,1.15954213371584,0.0559571886562495,0.244983301556019,2.23569440823908,1.7258015867275,12.4525216902346,75.0949566195307,4,101.618722621689
"9",713903,92.3729134070035,3.39443874027704,1.50132440961867,0.0179296066832609,0.178035391362692,1.72362351748067,0.811734927574194,7.62708659299653,84.7458268140069,4,99.0113469383792
"10",722920,90.4614618491673,5.02974049687379,1.1759254136004,0.0246223648536491,0.2084601339014,1.79162286283406,1.30816687876944,9.53853815083274,80.9229236983345,4,100.261916434996
"11",715465,91.4806454543549,5.85563235098852,0.598352120648809,0.0318673869441552,0.178904628458415,1.5258608038129,0.328737254792338,8.51935454564514,82.9612909087097,4,99.2279810244074
"12",730540,86.8020916034714,9.32543050346319,0.945464998494264,0.034495031072905,0.241191447422455,2.11692720453363,0.534399211542147,13.1979083965286,73.6041832069428,4,101.318735727912
"13",714516,87.489013542034,8.9475952952768,0.876677359219388,0.022392780567545,0.186979717739001,1.80961657961473,0.667724725548483,12.510986457966,74.9780270840681,4,99.0963640284786
"14",725298,67.8141949929546,26.6391193688663,2.40356377654426,0.0159934261503548,0.151523925338275,1.79539995974069,1.18020455040549,32.1858050070454,35.6283899859093,1,100.591721720896
"15",720668,80.6561412467322,12.5132515943541,1.31502994444044,0.0222016240487992,0.287788551732559,2.91354687595398,2.2920401627379,19.3438587532678,61.3122824934644,3,99.9495861137828
"16",730156,66.1438103638127,27.1165340009532,1.79906759651362,0.0230087816850098,0.235429141169832,2.27499328910534,2.40715682676031,33.8561896361873,32.2876207276253,1,101.265478692678
"Ohio Total",11536504,82.6891491564515,12.2019721052409,1.66630202702656,0.0352446460383492,0.219234527201655,2.06097965206791,1.12711788597308,17.3108508435485,65.3782983129031,3,NA
