"District","Population","White %","Black %","Asian %","NHPI %","AIAN %","Two or More Races %","Other %","Non-White %","White % Minus Non-White %","Race Score","Population Target Ratio"
"1",707071,93.633029780602,3.06998872814753,0.898778199077603,0.0223457050282079,0.257117036337228,1.64580360388136,0.472936946926122,6.36697021939806,87.2660595612039,5,98.063815519849
"2",725144,83.5446476837704,10.8963185243207,2.8933563540483,0.0581953377536048,0.182308617322904,1.71124631797271,0.713927164811403,16.4553523162296,67.0892953675408,3,100.570363430724
"3",714667,77.7902155829218,16.1277909851721,2.21781612974994,0.0397387874352671,0.205410351954127,2.29883288300705,1.32019527975966,22.2097844170782,55.5804311658437,2,99.1173062480627
"4",723888,74.6482881329708,18.0049952478836,2.88594368189554,0.0573293106115863,0.251281966271025,2.77418606193223,1.37797559843512,25.3517118670292,49.2965762659417,2,100.396168544647
"5",718955,94.5564047819405,2.55996550549061,0.617980263020634,0.040336321466573,0.248694285455974,1.62332830288405,0.353290539741708,5.44359521805954,89.1128095638809,5,99.7120098081706
"6",722874,88.7867041835783,6.79675849456475,2.52090959143641,0.0174304235592925,0.118831220932002,1.35888135415024,0.400484731778982,11.2132958164217,77.5734083671566,4,100.255536685984
"7",718354,87.9093037694507,8.90340973948777,0.484997647399472,0.0161480272957344,0.203242412515278,1.84365925435092,0.639239149500107,12.0906962305493,75.8186075389014,4,99.6286570004223
"8",733142,83.5847625698705,12.1696751788876,1.34216836574634,0.0263250502631141,0.223149130727744,2.18034159821699,0.473578106287731,16.4152374301295,67.169525139741,3,101.679607617698
"9",710519,90.8630170340272,4.88502066799058,1.03501806426007,0.0354670318457353,0.216180003631149,2.01936894016909,0.945928258076139,9.13698296597276,81.7260340680545,4,98.5420193153836
"10",722909,84.9257652069624,6.95965882289472,3.52741493050993,0.049383809027139,0.249132325092093,2.49132325092093,1.79732165459276,15.0742347930376,69.8515304139248,3,100.260390842841
"11",718146,72.524667685958,21.6978163214722,1.76774639140231,0.0822952435855662,0.215137311911505,2.20721134699629,1.50512569867409,27.475332314042,45.049335371916,2,99.5998094396708
"12",729583,82.5871765104176,13.9871680124126,0.744260762654832,0.0308395343641505,0.210805350453615,1.74250222387309,0.697247605824149,17.4128234895824,65.1743530208352,3,101.186009210416
"13",716789,81.4902293422472,12.3551003154345,1.3086138319645,0.0234378596769761,0.280417249706678,2.57802505339786,1.9641763475723,18.5097706577528,62.9804586844943,3,99.4116068438064
"14",724982,88.6904778325531,6.30319097577595,0.732294043162451,0.0222074479090515,0.243040516868005,2.40281827686756,1.60597090686389,11.3095221674469,77.3809556651062,4,100.547895618985
"15",719550,53.2257661038149,40.0414147731221,2.27503300674032,0.0190396775762629,0.209436453338892,2.08324647349038,2.14606351191717,46.7742338961851,6.45153220762977,1,99.7945304747435
"16",729931,84.4363371332359,10.327277509792,1.3875284102196,0.023426871855011,0.194949933623863,2.01032700351129,1.62015313776234,15.5636628667641,68.8726742664718,3,101.234273398596
"Ohio Total",11536504,82.6891491564515,12.2019721052409,1.66630202702656,0.0352446460383492,0.219234527201655,2.06097965206791,1.12711788597308,17.3108508435485,65.3782983129031,3,NA
