"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",724379,578766.39869281,129198.680980392,257544.399607843,1024.50764705882,5039.67647058823,392807.264705882,386743.080588235,33.4068500421213,66.5931499578787,98.4561934916892,54.2267603983388,67.8697425408711,-33.1862999157574,"Republican"
"2",720024,614475,241829.08,110571.93,1436.84,4129.88,357967.73,352401.01,68.6232652965438,31.3767347034562,98.4449101040477,49.7160830750086,58.255865576305,37.2465305930877,"Democrat"
"3",722238,577886,150812.73,222771.79,1093.67,4366.02,379044.21,373584.52,40.3691057648748,59.6308942351252,98.5596165682098,52.481897933922,65.591519780718,-19.2617884702503,"Republican"
"4",715842,584949.60130719,216505.429019608,177152.940392157,1170.64235294118,5110.92352941177,399939.935294118,393658.369411765,54.9983045814896,45.0016954185104,98.4293726812419,55.8698616865339,68.3716912363681,9.99660916297922,"Democrat"
"5",720723,633973.906656266,235823.243468539,195123.47074623,1183.06164326573,5698.20774310972,437827.983601144,430946.714214768,54.7221351712205,45.2778648287796,98.428316680497,60.7484406077153,69.0608838951048,9.4442703424409,"Democrat"
"6",722254,559649,149870.91,201476.78,1124.95,4677.91,357150.55,351347.69,42.6560112007567,57.3439887992433,98.3752341974554,49.4494388400757,63.8168834394415,-14.6879775984866,"Republican"
"7",719516,553677,170509.42,171057.01,1284.21,4754.03,347604.67,341566.43,49.9198413614593,50.0801586385407,98.2629002078712,48.3109020508231,62.7811287086153,-0.160317277081354,"Republican"
"8",721246,544743,96109.25,257628.4,1135.38,4762.11,359635.14,353737.65,27.1696411167994,72.8303588832006,98.3601463416506,49.8630342490634,66.0192310869529,-45.6607177664012,"Republican"
"9",723779,570648,177587.93,186561.94,1235.22,4052.86,369437.95,364149.87,48.767813647716,51.232186352284,98.5686148377556,51.0429219416424,64.7400761940811,-2.46437270456804,"Republican"
"10",723294,568297,149851.95,216710.58,1230.12,4215.69,372008.34,366562.53,40.8803240200246,59.1196759799754,98.5361054002176,51.4325212154394,65.4601977487124,-18.2393519599507,"Republican"
"11",722981,577929.246778884,199114.154435499,174266.501588258,1110.18252142728,3123.85131873513,377614.689863919,373380.656023757,53.327388878665,46.672611121335,98.8787422857707,52.2302370136863,65.3392594281346,6.65477775732991,"Democrat"
"12",718621,562327.753221116,238231.325564501,121285.638411742,1218.98747857273,2739.30868126487,363475.260136081,359516.963976243,66.264279418048,33.735720581952,98.9109860851724,50.5795489049277,64.6376171288058,32.5285588360961,"Democrat"
"13",721012,569916,183566.83,173922.15,1224.52,3818.01,362531.51,357488.98,51.3489478752604,48.6510521247396,98.6090781460624,50.2809259762667,63.6113936088827,2.69789575052076,"Democrat"
"14",719660,562318.093343734,103173.426531461,250280.88925377,1170.39835673427,4387.99225689027,359012.706398856,353454.315785231,29.1900316175945,70.8099683824055,98.4517565772591,49.8864333711553,63.8451279886878,-41.619936764811,"Republican"
"15",719775,538736,135566.73,206531.32,1210.71,3224.03,346532.79,342098.05,39.6280335418457,60.3719664581543,98.7202538611137,48.1445993539648,64.3233030649521,-20.7439329163087,"Republican"
"16",721160,542173,101386.1,231938.33,952.039999999999,3468.19,337744.66,333324.43,30.4166424285193,69.5833575714807,98.6912509586384,46.8335265405735,62.2946292050692,-39.1667151429615,"Republican"
