"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",724347,621858,223322.04,183642.97,1391.08,4951.73,413307.82,406965.01,54.8749977301488,45.1250022698512,98.4653544663152,57.0593679548614,66.4633758832402,9.7499954602977,"Democrat"
"2",717815,563101,137599.06,199960.55,1238.86,3612.66,342411.13,337559.61,40.7628922192439,59.2371077807561,98.5831301686952,47.701863293467,60.8081196801284,-18.4742155615122,"Republican"
"3",722314,585909,181473.21,227626.75,1095.11,5355.05,415550.12,409099.96,44.3591365787472,55.6408634212528,98.4478021568132,57.5303981370983,70.9240035568663,-11.2817268425057,"Republican"
"4",717283,539755,102828.4,209800.59,933.46,3476.7,317039.15,312628.99,32.8915114366073,67.1084885633927,98.6089541307438,44.2000089225591,58.7376031718094,-34.2169771267853,"Republican"
"5",721008,561088,115341.53,255471.69,973.37,4242.53,376029.12,370813.22,31.1050210130049,68.8949789869951,98.6128999796611,52.1532521137075,67.0178510322801,-37.7899579739902,"Republican"
"6",718408,575636,184107.52,180161.09,1180.2,4382.2,369831.01,364268.61,50.5416922967916,49.4583077032084,98.4959617096468,51.4792443848064,64.2473733400969,1.08338459358327,"Democrat"
"7",723897,577127,164695.7,203556.34,1214.86,5321.73,374788.63,368252.04,44.723635475312,55.276364524688,98.2559262803677,51.7737509618081,64.9404082636924,-10.5527290493761,"Republican"
"8",722253,624025,220185.33,194210.09,1174.95,5487.64,421058.01,414395.42,53.1341128239303,46.8658871760697,98.4176550874783,58.2978554606211,67.4745418853411,6.26822564786067,"Democrat"
"9",724066,557058,169458.37,174081.76,1282.56,4741.98,349564.67,343540.13,49.3270960804492,50.6729039195508,98.2765592415275,48.278011949187,62.751934268963,-1.34580783910165,"Republican"
"10",719328,549929,111472.68,237456.76,1162.15,4527.14,354618.73,348929.44,31.9470549690505,68.0529450309495,98.3956600374718,49.2986134280884,64.48445708446,-36.1058900618991,"Republican"
"11",717675,540284,97828.83,234623.83,1133.04,4249.59,337835.29,332452.66,29.4263941217977,70.5736058782023,98.4067295041912,47.0735764796043,62.5292050106981,-41.1472117564047,"Republican"
"12",723654,560846,160015.76,202632.3,1237.4,3604.2,367489.66,362648.06,44.1242564485248,55.8757435514752,98.6825207544615,50.7825093207527,65.5241652788823,-11.7514871029505,"Republican"
"13",721347,577431,239156.21,165866.42,1069.95,3152.95,409245.53,405022.63,59.0476166726783,40.9523833273217,98.96812556511,56.7335179878755,70.873494841808,18.0952333453565,"Democrat"
"14",723631,557668,166976.92,170734.76,1296.12,3787.35,342795.15,337711.68,49.4436319170246,50.5563680829754,98.5170531146663,47.3715401910642,61.469395769526,-1.11273616595081,"Republican"
"15",717116,560001,218513.66,96666.19,1284.94,2574.96,319039.75,315179.85,69.3298318404555,30.6701681595445,98.7901507570765,44.4892806742563,56.971282194139,38.6596636809111,"Democrat"
"16",722362,588749,186161.97,218331.98,1137.39,4100.28,409731.62,404493.95,46.0234250722415,53.9765749277585,98.7216827444267,56.7210927485111,69.5935993097228,-7.95314985551697,"Republican"
