"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",720167,587045,200864.27,179125.21,1110.6,3348.53,384448.61,379989.48,52.8604818217599,47.1395181782401,98.8401232612078,53.3832583275824,65.4887802468295,5.72096364351979,"Democrat"
"2",718718,580001,194625.43,186463.16,1224.75,4269.07,386582.41,381088.59,51.0709150331685,48.9290849668315,98.5788748122296,53.7877735078292,66.6520247378884,2.14183006633709,"Democrat"
"3",720576,557717,157036.01,209788.5,1260.98,3649.73,371735.22,366824.51,42.8095739840285,57.1904260159715,98.6789763961564,51.5886207700506,66.6530193628668,-14.380852031943,"Republican"
"4",721789,557266,261290.09,78495.91,1189.83,2203.86,343179.69,339786,76.8984272453838,23.1015727546162,99.0111040662109,47.5457079562033,61.5827432500817,53.7968544907677,"Democrat"
"5",721346,543843,113869.65,209561.4,1203.03,3579.39,328213.47,323431.05,35.2067774568954,64.7932225431046,98.5428934406622,45.5001441749175,60.3507758673,-29.5864450862093,"Republican"
"6",724302,555318,136479.31,220989.45,1212.96,3765.46,362447.18,357468.76,38.1793670585368,61.8206329414632,98.6264426171008,50.0408917827094,65.2684011683396,-23.6412658829264,"Republican"
"7",720403,556035,176729.12,164674.54,1276.07,4678.39,347358.12,341403.66,51.7654438736831,48.2345561263169,98.2857864385033,48.2171950977439,62.4705495157679,3.53088774736626,"Democrat"
"8",719918,553838,105614.06,245277.14,1155.5,4446.36,356493.06,350891.2,30.0988055556822,69.9011944443178,98.4286201812737,49.5185646143033,64.3677501363214,-39.8023888886356,"Republican"
"9",722134,596329,200614.53,227856.56,1132.6,5933.66,435537.35,428471.09,46.8210188930133,53.1789811069867,98.3775765729392,60.3125389470652,73.0364194932663,-6.35796221397337,"Republican"
"10",721752,537621,87372.41,231331.83,909.3,3223.54,322837.08,318704.24,27.4148878596657,72.5851121403342,98.7198372628076,44.7296412063978,60.049194506911,-45.1702242806685,"Republican"
"11",723239,573867,150802.57,222072.75,1045.74,4434.46,378355.52,372875.32,40.4431620735854,59.5568379264146,98.5515739270832,52.3140372684548,65.930872484391,-19.1136758528293,"Republican"
"12",716805,568719,184157.51,169191.97,1181.34,4255.72,358786.54,353349.48,52.117668320893,47.882331679107,98.4845975548581,50.0535766352076,63.0867862687901,4.23533664178591,"Democrat"
"13",722610,609326.510831586,211610.980803634,180740.154734451,1293.38879804333,5232.31743535989,398876.841771488,392351.135538085,53.9340813971196,46.0659186028804,98.3639796674028,55.199463302679,65.4619214297957,7.86816279423913,"Democrat"
"14",720593,654997.489168414,279160.749196366,138489.785265549,1360.50120195667,5008.61256464011,424019.648228512,417650.534461915,66.8407499001591,33.1592500998409,98.4979201333698,58.8431539341225,64.7360723117959,33.6814998003181,"Democrat"
"15",717651,537578,88415.23,263518.07,1111.95,4627.79,357673.04,351933.3,25.1227235388069,74.8772764611931,98.3952550631157,49.8394121933921,66.5341662047182,-49.7545529223862,"Republican"
"16",724501,570964,130495.27,227247.64,1136.9,4911.8,363791.61,357742.91,36.4773881891887,63.5226118108113,98.3373173449492,50.212713301983,63.7153323151723,-27.0452236216226,"Republican"
