"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",718724,575496,141808.24,231942.68,989.12,4427.03,379167.07,373750.92,37.9419106179056,62.0580893820944,98.5715663546415,52.7555876803891,65.8852659271307,-24.1161787641887,"Republican"
"2",721139,586596,183291.38,228259.87,1175.35,5614.65,418341.25,411551.25,44.5367083686418,55.4632916313582,98.3769231458767,58.0111809235113,71.3167580413095,-10.9265832627164,"Republican"
"3",723878,556253,127239.58,221014.78,1107.45,4455.06,353816.87,348254.36,36.536392537914,63.463607462086,98.4278561957772,48.8779697683864,63.6071841410294,-26.9272149241721,"Republican"
"4",720650,549620,160558.42,183120.83,1264.54,4584.09,349527.88,343679.25,46.7175193148844,53.2824806851155,98.3267057265933,48.5017525844724,63.5944616280339,-6.56496137023109,"Republican"
"5",716458,660190,274788.11,163962.2,1279.09,5470.21,445499.61,438750.31,62.6297244097673,37.3702755902326,98.4850042854134,62.1808410262709,67.4805147003135,25.2594488195347,"Democrat"
"6",724006,573626,159627.94,188893.35,1194.58,4784.81,354500.68,348521.29,45.8014889133459,54.1985110866541,98.3132923750668,48.9637765432883,61.7999672260323,-8.39702217330828,"Republican"
"7",724395,566047.210283073,130572.59666089,224650.165944541,1179.86859618717,4170.15391103408,360572.785112652,355222.76260543,36.7579475209266,63.2420524790734,98.5162433971411,49.7757142322423,63.7001258132398,-26.4841049581469,"Republican"
"8",721923,552493,113551.19,241750.7,1195,4991.5,361488.39,355301.89,31.9590728886919,68.0409271113081,98.288603404386,50.0729842379312,65.4285918554624,-36.0818542226162,"Republican"
"9",720940,569708,157878.46,197170.03,1109.97,3803.11,359961.57,355048.49,44.4667318540068,55.5332681459932,98.6351098535324,49.9294767941854,63.1835203297127,-11.0665362919864,"Republican"
"10",715392,572041,182534.48,183123.15,1120.18,4458.56,371236.37,365657.63,49.9195053033626,50.0804946966374,98.4972539193829,51.8927203547146,64.8968115921761,-0.160989393274775,"Republican"
"11",721215,552295,129693.98,226504.81,1197.89,3748.49,361145.17,356198.79,36.410561641717,63.589438358283,98.6303624107724,50.0745505847771,65.3899039462606,-27.1788767165661,"Republican"
"12",721967,558362,106921.53,234830.47,1229.34,3979.48,346960.82,341752,31.2862923991667,68.7137076008333,98.4987296260137,48.0577117790702,62.1390459952504,-37.4274152016667,"Republican"
"13",725153,581224.380478779,234513.769662165,154930.466699911,1181.89788341036,3081.98656906559,393708.120814552,389444.236362076,60.2175479223505,39.7824520776496,98.9169935220909,54.2931106696865,67.7377161106418,20.4350958447009,"Democrat"
"14",720793,537778.499565488,185693.994982038,141102.448092755,1271.82557712928,2852.4721524436,330920.740804367,326796.443074794,56.8225263515303,43.1774736484697,98.753690167758,45.9106485224422,61.5347659067335,13.6450527030606,"Democrat"
"15",718757,573785,191230.35,183715.29,1140.33,3998.73,380084.7,374945.64,51.0021532721383,48.9978467278617,98.6479171616221,52.8808345518722,66.2416584609218,2.00430654427664,"Democrat"
"16",721114,574949.90967266,199233.168694907,149852.829262793,1169.00794327319,3148.35736745673,353403.36326843,349085.9979577,57.0728043692686,42.9271956307314,98.7783462865772,49.0079742271582,61.4668090772699,14.1456087385372,"Democrat"
