"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",722792,586451.093343734,171967.836531461,197903.61925377,1329.73835673427,4193.26225689028,375394.456398856,369871.455785231,46.4939464350868,53.5060535649132,98.5287474230156,51.9367198860607,64.0112126415336,-7.01210712982636,"Republican"
"2",717686,636157,263694.2,133316.02,1292.17,5038.66,403341.05,397010.22,66.4200029913588,33.5799970086412,98.4304027571704,56.200211513113,63.4027527795811,32.8400059827175,"Democrat"
"3",722588,576315,141120.44,218727.96,1119.48,4547.49,365515.37,359848.4,39.2166367837122,60.7833632162878,98.4495946093868,50.5842015090203,63.42284514545,-21.5667264325755,"Republican"
"4",724973,548700,95804.7399999999,232819.43,966,3691.19,333281.36,328624.17,29.1532847386119,70.8467152613881,98.6026251213089,45.9715548027306,60.740178603973,-41.6934305227762,"Republican"
"5",718469,577844,191586.08,158227.79,1232.78,4084.08,355130.73,349813.87,54.7680056253916,45.2319943746084,98.5028442906081,49.428817388085,61.4578900187594,9.53601125078315,"Democrat"
"6",721149,589851,182577.59,242702.68,1032.42,5687.02,431999.71,425280.27,42.9311216342108,57.0688783657892,98.4445730299217,59.9043623439816,73.238785727243,-14.1377567315784,"Republican"
"7",720027,560898,141281.24,237784.71,1056.33,4457.62,384579.9,379065.95,37.2708865040503,62.7291134959497,98.566240721369,53.411872054798,68.5650332145952,-25.4582269918994,"Republican"
"8",722476,558086,115537,241297.97,1148.13,5013.57,362996.67,356834.97,32.3782727909207,67.6217272090793,98.3025464117894,50.2434226188828,65.0431420963794,-35.2434544181586,"Republican"
"9",718855,592894.906656266,183613.503468539,223287.54074623,1241.39164326573,4734.85774310973,412877.293601144,406901.044214769,45.1248543298466,54.8751456701534,98.5525361944102,57.435406806817,69.637517368742,-9.75029134030689,"Republican"
"10",722308,586899.416241806,202753.128776402,171803.426693372,1118.09726511289,3280.49978150036,378955.152516387,374556.555469774,54.1315125354317,45.8684874645683,98.8392829554091,52.4644822591453,64.5690116618306,8.26302507086341,"Democrat"
"11",719193,553925,170415.03,172166.65,1259.92,4694.42,348536.02,342581.68,49.7443500189502,50.2556499810498,98.291614163724,48.4620984909475,62.9211571963713,-0.51129996209955,"Republican"
"12",724791,550099,119697.39,229048.55,1207.52,4755.45,354708.91,348745.94,34.3222318229712,65.6777681770288,98.3189116957902,48.9394749658867,64.4809225248546,-31.3555363540576,"Republican"
"13",719521,539528,134458.15,202841.4,1218.43,3308.3,341826.28,337299.55,39.8631275968201,60.1368724031799,98.675722065606,47.5074778915417,63.3565412731128,-20.2737448063598,"Republican"
"14",719762,551968,136648.26,191760.15,1191.44,3758.1,333357.95,328408.41,41.6092450251198,58.3907549748802,98.5152476489611,46.3150249665862,60.3944340976288,-16.7815099497604,"Republican"
"15",721512,575481,169135.43,216807.25,1186.83,4093.55,391223.06,385942.68,43.8239766589173,56.1760233410827,98.650289172627,54.2226685072459,67.9819246856108,-12.3520466821654,"Republican"
"16",720402,555367.583758194,258847.171223598,84328.9233066279,1204.76273488711,2230.62021849964,346611.477483613,343176.094530226,75.4269237715798,24.5730762284202,99.0088663600157,48.1136195462551,62.4111827229957,50.8538475431595,"Democrat"
