"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",715431,550803,167177.71,173629.51,1261,4666.78,346735,340807.22,49.0534531516087,50.9465468483913,98.2904004499113,48.4651909128903,62.950819076875,-1.89309369678258,"Republican"
"2",722013,547516,109732.37,239080.18,1171.51,4709.69,354693.75,348812.55,31.4588365584896,68.5411634415103,98.3418935349157,49.1256736374553,64.7823533924123,-37.0823268830207,"Republican"
"3",721630,583294,189349.58,204579.47,1193.06,4000.2,399122.31,393929.05,48.0669247419047,51.9330752580953,98.6988299401254,55.3084419993625,68.4255812677655,-3.86615051619062,"Republican"
"4",721007,574192.67261715,166169.345157794,184182.023002869,1096.40573477845,3506.91628944852,354954.69018489,350351.368160663,47.4293410156151,52.5706589843849,98.7031240461059,49.2304083295849,61.818045947368,-5.14131796876976,"Republican"
"5",718993,557469,148772.1,194333.62,1283.74,4010.46,348399.92,343105.72,43.3604254688613,56.6395745311387,98.4804244501549,48.4566497865765,62.4967343475601,-13.2791490622774,"Republican"
"6",723181,574523.280046543,193289.642763933,178454.52237015,1136.08591710582,3428.38882958857,376308.639880776,371744.165134082,51.9953400463505,48.0046599536495,98.7870396097893,52.0351944922193,65.4992848767227,3.99068009270091,"Democrat"
"7",723381,539732.513295044,133367.926200808,200608.543592853,1261.83191448628,3370.71276962348,338609.014477771,333976.469793661,39.933330118498,60.066669881502,98.6318897353473,46.8092214860178,62.7364492849574,-20.133339763004,"Republican"
"8",720154,559639.534041263,239062.085877465,120385.691034129,1202.61643362945,2672.89211133942,363323.285456563,359447.776911594,66.508155351942,33.491844648058,98.9333167732151,50.4507765639798,64.9209470304817,33.0163107038841,"Democrat"
"9",723920,563399,109870.35,262258.76,1107.75,4753.51,377990.37,372129.11,29.5247931557948,70.4752068442052,98.4493626120687,52.2143841860979,67.0910615744792,-40.9504136884105,"Republican"
"10",717576,619203,250657.91,101664.04,1348.1,4320.44,357990.49,352321.95,71.1445625229992,28.8554374770008,98.4165668758408,49.8888605527498,57.8147215049022,42.2891250459984,"Democrat"
"11",723757,565121,124314.94,222501.47,1160.71,3844.26,351821.38,346816.41,35.8445957041076,64.1554042958924,98.5774116399634,48.6104286383413,62.2559381088298,-28.3108085917849,"Republican"
"12",721881,624463,212367.39,235380.89,1258.74,5902.45,454909.47,447748.28,47.4300850468928,52.5699149531072,98.4257988737847,63.0172382982791,72.8481062929269,-5.1398299062143,"Republican"
"13",719083,576704,137379.36,239018.81,1021.17,5104.85,382524.19,376398.17,36.4984133690129,63.5015866309871,98.3985274238474,53.196110880107,66.3293804100544,-27.0031732619742,"Republican"
"14",723906,569374,155881.97,204145.15,1133.56,4506.58,365667.26,360027.12,43.2972854933817,56.7027145066183,98.4575758846991,50.5130859531486,64.222683157292,-13.4054290132366,"Republican"
"15",720194,577841,231722.56,142719.99,1255.82,4496.42,380194.79,374442.55,61.8846763008104,38.1153236991896,98.4870281888923,52.7906078084516,65.795744850227,23.7693526016207,"Democrat"
"16",720397,557190,110021.95,251881.4,913.34,4274.14,367090.83,361903.35,30.4009205772757,69.5990794227243,98.5868674518511,50.9567405194636,65.8825230172831,-39.1981588454487,"Republican"
