"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",719606,548758,107647.48,242651.18,1147.07,4585.87,356031.6,350298.66,30.7302003381914,69.2697996618086,98.389766526342,49.4759076494637,64.8795279522121,-38.5395993236172,"Republican"
"2",723623,582660.082076041,197301.04050694,164726.253621002,1206.20107423054,3614.31508750754,366847.81028968,362027.294127942,54.4989407448415,45.5010592551585,98.685962945252,50.6959853804647,62.9608620145363,8.99788148968305,"Democrat"
"3",719487,574995,140478.13,241191.57,1114.51,4095.01,386879.22,381669.7,36.8062044223055,63.1937955776945,98.6534505523455,53.7715372202694,67.2839276863277,-26.387591155389,"Republican"
"4",723528,577873,206058.12,168175.27,1207.52,3847.6,379288.51,374233.39,55.0613936399422,44.9386063600578,98.6672098239939,52.4220914739996,65.6352710716715,10.1227872798843,"Democrat"
"5",721246,556441.917923959,255009.00949306,83993.3863789982,1206.86892576946,2237.79491249246,342447.05971032,339002.395872058,75.2233649668075,24.7766350331925,98.9941032517038,47.4799249784844,61.54228297321,50.446729933615,"Democrat"
"6",721499,551071,157283.66,196669.21,1265.64,3440.88,358659.39,353952.87,44.4363284863321,55.5636715136679,98.6877466110674,49.7103100627998,65.0840617633663,-11.1273430273359,"Republican"
"7",720696,588130,150474.92,238203.81,1217.48,4790.83,394687.04,388678.73,38.7144724899148,61.2855275100853,98.4777027388586,54.7647052293894,67.1088092768606,-22.5710550201705,"Republican"
"8",717892,543922,113408.84,229202.89,1181.93,3710.26,347503.92,342611.73,33.101271809929,66.898728190071,98.5921914204594,48.406155800594,63.8885575505312,-33.797456380142,"Republican"
"9",722989,545094,85956.5099999999,247855.78,867.86,3518.62,338198.77,333812.29,25.7499536640787,74.2500463359213,98.7029875951353,46.7778583076644,62.0441189959897,-48.5000926718426,"Republican"
"10",720728,592967,191184.72,235050.66,1128.61,5705.68,433069.67,426235.38,44.8542586962162,55.1457413037838,98.4218959503675,60.0878098256208,73.0343627891603,-10.2914826075676,"Republican"
"11",725191,583071,159618.46,224310.86,1079.15,5135.17,390143.64,383929.32,41.5749596826833,58.4250403173167,98.4071712664597,53.7987426760674,66.9118580756031,-16.8500806346335,"Republican"
"12",718514,577223,193412.9,152623.76,1233.87,4087.69,351358.22,346036.66,55.8937599270551,44.1062400729449,98.4854317624901,48.9006783444721,60.8704469503121,11.7875198541102,"Democrat"
"13",718416,623312,248650.98,108724.6,1383.37,4359.42,363118.37,357375.58,69.5769363983963,30.4230636016037,98.4184799022974,50.5443044141556,58.2562777549606,39.1538727967927,"Democrat"
"14",723252,595050,187762.19,207950.71,1194.11,5185.88,402092.89,395712.9,47.4490950383472,52.5509049616528,98.4133044481339,55.5951300514897,67.5729585749097,-5.10180992330554,"Republican"
"15",720308,544796,113264.23,245368.33,1118.67,4495.7,364246.93,358632.56,31.5822495313867,68.4177504686133,98.4586362883004,50.5682194283557,66.8593253254429,-36.8355009372267,"Republican"
"16",719529,555101,171626,168125.8,1252.58,4757.97,345762.35,339751.8,50.5151113253852,49.4848886746148,98.2616528375631,48.0539839255958,62.2881871947628,1.03022265077036,"Democrat"
