"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",724398,574569,172489.96,195937.17,1195.73,5188.06,374810.92,368427.13,46.817931133356,53.182068866644,98.2967972224502,51.7410208200464,65.233404517125,-6.36413773328803,"Republican"
"2",717188,560549,108229.73,253595.31,975.34,4326.49,367126.87,361825.04,29.9121724687711,70.0878275312289,98.5558589051245,51.1897675365455,65.4941619733512,-40.1756550624578,"Republican"
"3",721030,585139,234391.78,150787.68,1278.69,4774.66,391232.81,385179.46,60.8526165959109,39.1473834040891,98.4527499112357,54.2602679500159,66.861516665271,21.7052331918218,"Democrat"
"4",721144,570889,118464.33,264433.43,924.29,4506.57,388328.62,382897.76,30.9388934529154,69.0611065470845,98.601478304638,53.8489705246109,68.0217380261312,-38.1222130941691,"Republican"
"5",718292,596738,178161.09,205832.19,1096.48,5199.08,390288.84,383993.28,46.3969291337598,53.6030708662402,98.3869484969132,54.335679640035,65.4037182146939,-7.20614173248033,"Republican"
"6",721018,617936,257438.38,95980.6699999999,1437.02,4140.2,358996.27,353419.05,72.8422477509348,27.1577522490652,98.4464406830745,49.7901952517135,58.0960277439735,45.6844955018695,"Democrat"
"7",723926,561221,149457.24,210958.83,1258.74,4943.45,366618.26,360416.07,41.4679733897548,58.5320266102452,98.3082702972842,50.6430574395726,65.3251143488929,-17.0640532204904,"Republican"
"8",719025,535221,119284.17,207389.28,1166.06,4408.23,332247.74,326673.45,36.5148040038148,63.4851959961852,98.3222489338829,46.2080929035847,62.0767383940466,-26.9703919923704,"Republican"
"9",718373,587363.906656266,153856.963468539,260252.15074623,1129.96164326573,4987.82774310973,420226.903601144,414109.114214768,37.1537254765043,62.8462745234957,98.5441699867503,58.497034771789,71.5445567626726,-25.6925490469914,"Republican"
"10",722950,573667.093343734,132505.686531461,232272.47925377,1106.12835673427,4275.72225689028,370160.016398856,364778.165785231,36.3250048824128,63.6749951175872,98.5460745690519,51.2013301609871,64.5252308688832,-27.3499902351743,"Republican"
"11",722290,582788.67261715,200614.255157794,159610.153002869,1232.61573477845,3658.80628944852,365115.83018489,360224.408160663,55.6914663784578,44.3085336215422,98.6603095182836,50.5497556639148,62.6497815314857,11.3829327569155,"Democrat"
"12",721569,552264.160716183,211922.823546826,122977.342937725,1209.28947149218,2749.09489041947,338858.550846463,334900.166484552,63.2794022682584,36.7205977317416,98.8318475800526,46.9613510068286,61.3580556100231,26.5588045365168,"Democrat"
"13",720531,548522,105242.96,223388,1240.41,3738.44,333609.81,328630.96,32.0246637748312,67.9753362251688,98.5075828555521,46.3005491783143,60.8197683957982,-35.9506724503376,"Republican"
"14",720064,540105,137256.37,204200.15,1206.15,3267.92,345930.59,341456.52,40.1973199984583,59.8026800015417,98.7066567313402,48.0416449093414,64.0487664435619,-19.6053600030833,"Republican"
"15",721551,567069,159810,205244.46,1185.28,4013.97,370253.71,365054.46,43.7770298711047,56.2229701288953,98.5957601883314,51.313588367281,65.2925323020655,-12.4459402577906,"Republican"
"16",723155,586423.166666667,240011.45129538,161964.774059406,1163.25479372937,3390.16882013201,406529.648968647,401976.225354786,59.7078722960654,40.2921277039346,98.879928284342,56.2161153512936,69.3235997614886,19.4157445921309,"Democrat"
