"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",722609,552900,128655.2,218360.97,1188.62,4726.11,352930.9,347016.17,37.0746988533704,62.9253011466296,98.324111037033,48.8411990440196,63.8326822210164,-25.8506022932591,"Republican"
"2",716371,579265,195879.3,179680.42,1220.1,3818.08,380597.9,375559.72,52.156631706936,47.843368293064,98.6762459803378,53.1286023582753,65.7035898940899,4.313263413872,"Democrat"
"3",719531,572766,183913.32,208926.74,1205.02,3750.17,397795.25,392840.06,46.8163353808672,53.1836646191328,98.7543365588201,55.285352542142,69.4516172398501,-6.36732923826558,"Republican"
"4",723811,552983,238318.53,80611.67,1189.04,2167.94,322287.18,318930.2,74.7243534792252,25.2756465207748,98.9583886023639,44.5264274789966,58.2815710428711,49.4487069584505,"Democrat"
"5",721007,590521,153364.23,249456.02,1252.49,4839.46,408912.2,402820.25,38.072621721475,61.927378278525,98.5102058583725,56.7140402242974,69.246004799152,-23.8547565570499,"Republican"
"6",723935,551766,155468.11,186429.99,1184.22,3362.47,346444.79,341898.1,45.4720602425108,54.5279397574892,98.6876148433348,47.8557867764371,62.788354121131,-9.05587951497833,"Republican"
"7",723120,574723,150650.85,231396.35,1109.89,4067.59,387224.68,382047.2,39.4325229971585,60.5674770028415,98.6629261337371,53.5491591990264,67.3758802066387,-21.134954005683,"Republican"
"8",719536,560154,148542.19,196888.25,1276.89,4058.19,350765.52,345430.44,43.0020556381771,56.9979443618229,98.479018120139,48.748849258411,62.6194796430981,-13.9958887236458,"Republican"
"9",717350,565681,162583.28,205305.29,1106.63,4776.43,373771.63,367888.57,44.19362091081,55.80637908919,98.4260282140728,52.1044998954485,66.0746304012332,-11.6127581783799,"Republican"
"10",724226,576205,163253.81,194600.32,1141.84,4212.88,363208.85,357854.13,45.6202112296426,54.3797887703574,98.5257187428115,50.1513132640916,63.0346578040801,-8.75957754071472,"Republican"
"11",717133,540746,99222.49,238792.96,872.31,3744.49,342632.25,338015.45,29.3544244797094,70.6455755202906,98.6525494900145,47.7780620889012,63.3628820185447,-41.2911510405811,"Republican"
"12",724197,597691,203089.68,210065.11,1165.86,5489.89,419810.54,413154.79,49.1558333379119,50.8441666620881,98.414582444738,57.9691078532499,70.2387253614326,-1.68833332417613,"Republican"
"13",723365,589916,191066.45,171826.07,1308.95,4148.66,368350.13,362892.52,52.6509750049409,47.3490249950591,98.5183634929082,50.9217518127086,62.4411153452356,5.30195000988172,"Democrat"
"14",717126,627153,243369.39,130529.48,1273.07,4997.6,380169.54,373898.87,65.0896297172548,34.9103702827452,98.3505595950691,53.0129349654036,60.6183084510478,30.1792594345096,"Democrat"
"15",725361,549077,145913.41,198708.01,1216.33,4627.69,350465.44,344621.42,42.3402033454566,57.6597966545434,98.3324974924774,48.3160026524724,63.8281042549588,-15.3195933090868,"Republican"
"16",717826,558918,115846.95,253246.42,1094.18,4781.04,374968.59,369093.37,31.3868954080643,68.6131045919357,98.4331434267601,52.2366966367894,67.088300967226,-37.2262091838713,"Republican"
