"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",723014,556283,159784.78,187114.67,1250.56,4765.92,352915.93,346899.45,46.0608340543636,53.9391659456364,98.2952087201051,48.8117698965719,63.4417967113861,-7.87833189127283,"Republican"
"2",723751,561757,124632.48,235014.07,1146.13,4985.86,365778.54,359646.55,34.6541569771766,65.3458430228234,98.3235785237702,50.5392793930509,65.1133034390315,-30.6916860456468,"Republican"
"3",723242,570483,146155.75,220677.49,995.83,4251.94,372081.01,366833.24,39.8425589785702,60.1574410214298,98.58961627738,51.4462669479925,65.2221030249806,-20.3148820428596,"Republican"
"4",717020,572462,202624.01,154548.21,1281.52,4321.95,362775.69,357172.22,56.7300586814954,43.2699413185046,98.4553898856894,50.5949192491144,63.371139045037,13.4601173629909,"Democrat"
"5",719884,636425.906656266,266453.143468539,122959.57074623,1437.82164326573,4618.46774310972,395469.003601144,389412.714214769,68.4243564070136,31.5756435929863,98.4685805129538,54.935101155345,62.1390486253001,36.8487128140273,"Democrat"
"6",721981,593953.609664497,183087.761198047,191612.779447922,1105.41833249875,4851.86598147221,380657.82495994,374700.540645969,48.8624224780704,51.1375775219296,98.4350027969088,52.7240779133994,64.0888141373465,-2.27515504385928,"Republican"
"7",716886,560782.390335503,122059.768801953,255284.450552078,1059.83166750125,4865.0440185278,383269.09504006,377344.219354031,32.3470620567356,67.6529379432644,98.4541212002993,53.4630464313796,68.3454226889612,-35.3058758865288,"Republican"
"8",722289,570489,148810.19,241041.91,953.15,4784.53,395589.78,389852.1,38.1709345672372,61.8290654327628,98.549588414544,54.7689055211972,69.342227457497,-23.6581308655257,"Republican"
"9",723273,551085,148200.71,204944.09,1233.81,3497.03,357875.64,353144.8,41.9659895884068,58.0340104115932,98.6780771108087,49.4800220663567,64.9401889000789,-16.0680208231864,"Republican"
"10",719753,547807,104853.92,229892.19,1161.48,3686.64,339594.23,334746.11,31.3234170219334,68.6765829780666,98.5723785707431,47.1820513426134,61.9915828019722,-37.3531659561331,"Republican"
"11",720418,549201,125215.88,220120.2,1220.96,4674.03,351231.07,345336.08,36.2591363172942,63.7408636827059,98.3216205787261,48.7537887726292,63.9531009593937,-27.4817273654117,"Republican"
"12",720549,589503.093343734,141401.946531461,241302.77925377,1215.51835673427,4727.05225689027,388647.296398856,382704.725785231,36.9480534219517,63.0519465780483,98.4709605164664,53.9376636979381,65.9279486040354,-26.1038931560965,"Republican"
"13",721958,584160,201057.17,148998.8,1187.84,3372.78,354616.59,350055.97,57.435720922,42.564279078,98.7139293172945,49.118728513293,60.7053872226787,14.871441844,"Democrat"
"14",718288,567622,174610.78,192160.01,1177.52,3840.03,371788.34,366770.79,47.6076025574447,52.3923974425553,98.6504283593186,51.7603440402736,65.4992829735282,-4.78479488511063,"Republican"
"15",722882,567117.473872264,196779.129937472,175570.448519428,1169.62669941938,3493.46185797231,377012.667014292,372349.578456901,52.8479529244987,47.1520470755013,98.763148041067,52.1541091096876,66.4787604656331,5.69590584899738,"Democrat"
"16",721316,561333.526127736,233409.770062528,133582.401480572,1208.42330058062,2832.08814202769,371032.682985708,366992.1715431,63.6007490517046,36.3992509482955,98.9110092916629,51.4382993009594,66.0984362621656,27.2014981034091,"Democrat"
