"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",721879,555571,169019.66,174322.44,1276.04,4715.38,349333.52,343342.1,49.2277702035375,50.7722297964625,98.2848997714276,48.3922541035271,62.8782855836608,-1.54445959292496,"Republican"
"2",720100,561700,116096.17,268410.9,1048.43,4895.7,390451.2,384507.07,30.1935072351205,69.8064927648795,98.4776253729019,54.2218025274268,69.5124087591241,-39.612985529759,"Republican"
"3",718147,572764,172170.53,184334.1,1184.3,4060.72,361749.65,356504.63,48.2940516088108,51.7059483911892,98.5500967312615,50.3726465472946,63.1585871318728,-3.41189678237835,"Republican"
"4",723550,637458,255704.04,120236.48,1336.47,4874.46,382151.45,375940.52,68.0171533518122,31.9828466481879,98.374746451963,52.8161771819501,59.9492750894961,36.0343067036243,"Democrat"
"5",725313,588557,162257.81,231207.23,1004.44,4982.47,399451.95,393465.04,41.2381770944631,58.7618229055369,98.5012189826586,55.0730443270698,67.8697135536575,-17.5236458110738,"Republican"
"6",718293,576262,207407.96,167305.37,1243.13,4622.56,380579.02,374713.33,55.3511026682718,44.6488973317282,98.4587458341766,52.9838130122387,66.0427062690235,10.7022053365435,"Democrat"
"7",717205,558301,157066.21,189617.29,1170.7,4576.2,352430.4,346683.5,45.3053606531606,54.6946393468394,98.3693517925809,49.1394231774737,63.1255183135979,-9.38927869367882,"Republican"
"8",723868,569965,114801.62,255451.3,981.7,4565.25,375799.87,370252.92,31.0062699843123,68.9937300156877,98.5239617033396,51.9155246536661,65.9338503241427,-37.9874600313753,"Republican"
"9",717907,545692,122216.29,218280.19,1222.04,4466.29,346184.81,340496.48,35.8935546117833,64.1064453882167,98.3568516481125,48.2214005435244,63.4395977950932,-28.2128907764333,"Republican"
"10",724173,591817.082076041,205893.23050694,199726.983621002,1135.63107423054,3842.89508750755,410598.74028968,405620.214127942,50.760101034313,49.239898965687,98.787495997132,56.6989849510656,69.3793323520397,1.52020206862609,"Democrat"
"11",716771,559475.315949458,217397.764655533,116394.666464744,1185.91287651462,2753.77431119731,337732.118307989,333792.431120277,65.1296267940829,34.8703732059171,98.8334875559217,47.118552272342,60.3658657817352,30.2592535881658,"Democrat"
"12",721564,570395.601974501,223901.724837527,157843.389914254,1213.96604925484,3244.78060129515,386203.861402331,381745.114751781,58.6521519687588,41.3478480312412,98.8454940263,53.5231609950512,67.7080713921066,17.3043039375176,"Democrat"
"13",724279,549867,108613.83,239319.08,1130.77,3577.37,352641.05,347932.91,31.216888911141,68.7831110888591,98.6648916795138,48.6885647657877,64.1320628442878,-37.5662221777181,"Republican"
"14",721138,590284,146683.26,246402.8,1225.07,4801.25,399112.38,393086.06,37.3158132343844,62.6841867656156,98.4900693884765,55.344799469727,67.6136198846657,-25.3683735312313,"Republican"
"15",723259,547769,165288.75,154712.97,1257.65,3221.55,324480.92,320001.72,51.652456743045,48.347543256955,98.6195798507968,44.8637237835962,59.2368169794202,3.30491348608999,"Democrat"
"16",719058,564587,134618.34,231258.88,1189.19,4368.04,371434.45,365877.22,36.7933100617743,63.2066899382257,98.5038463718161,51.6557009309402,65.7887004128682,-26.4133798764515,"Republican"
