"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",719713,558030,99015.53,266653.23,976.429999999999,4271.78,370916.97,365668.76,27.0779297635379,72.9220702364621,98.5850714783958,51.5367889700478,66.4690016665771,-45.8441404729242,"Republican"
"2",724137,577376,175294.8,198837.13,1174.81,5251.3,380558.04,374131.93,46.853739535142,53.146260464858,98.3113981772662,52.5533207114123,65.9116485617691,-6.29252092971593,"Republican"
"3",721274,578691,190882.02,193580.31,1165.08,4553.89,390181.3,384462.33,49.64908265525,50.35091734475,98.5342788083386,54.096127130605,67.4248087494017,-0.701834689500032,"Republican"
"4",718669,578292,167684.08,214125.62,1101.48,4945.94,387857.12,381809.7,43.9182346598319,56.0817653401681,98.4408124311344,53.9688117895721,67.069425134707,-12.1635306803363,"Republican"
"5",722126,636644,237399.93,175839.64,1181.61,5509.29,419930.47,413239.57,57.4484989421511,42.5515010578489,98.4066647985796,58.1519665543132,65.9600137596522,14.8969978843023,"Democrat"
"6",716266,558078,123074.93,250897.24,1208.35,5345.61,380526.13,373972.17,32.9101841990007,67.0898158009993,98.277658356865,53.1263706500099,68.1851157006726,-34.1796316019986,"Republican"
"7",726262,604912,205950.63,164487.2,1375.96,4488.6,376302.39,370437.83,55.5965436899358,44.4034563100642,98.4415299621137,51.8135865569175,62.2077905546592,11.1930873798715,"Democrat"
"8",719891,538643,95524.27,226798.88,983.04,3366.44,326672.63,322323.15,29.6361803364108,70.3638196635892,98.6685508363526,45.378068346458,60.6473359906283,-40.7276393271783,"Republican"
"9",721771,562193,148078.38,203415.21,1227.12,3644.79,356365.5,351493.59,42.1283301354087,57.8716698645913,98.6328895473889,49.3737625922904,63.3884626809655,-15.7433397291826,"Republican"
"10",721966,578679,246164.16,145273.18,1203.26,3483.71,396124.31,391437.34,62.8872452484988,37.1127547515012,98.8167931425365,54.8674466664636,68.4532028983254,25.7744904969976,"Democrat"
"11",720327,550497,212049.19,89175.6,1211.63,2240.1,304676.52,301224.79,70.3956636503921,29.6043363496079,98.8670836860025,42.2969734578879,55.345718505278,40.7913273007842,"Democrat"
"12",720586,589071.210283073,199660.35666089,218543.135944541,1112.91859618717,4104.53391103409,423420.945112651,418203.49260543,47.742393402072,52.257606597928,98.767785919085,58.7606399670062,71.8794158874578,-4.51521319585598,"Republican"
"13",719103,561755,125349.82,224820.22,1193.55,4106.4,355469.99,350170.04,35.7968431565419,64.2031568434581,98.5090302559718,49.4324164966632,63.2784737118495,-28.4063136869162,"Republican"
"14",725498,541228,123915.29,215742.16,1207.32,3290.52,344155.29,339657.45,36.4824295772108,63.5175704227892,98.6930783484397,47.4371107845921,63.5878576126882,-27.0351408455784,"Republican"
"15",718686,539844,155198.35,165500.54,1231.44,4373.84,326304.17,320698.89,48.3937908235354,51.6062091764646,98.2821917353983,45.4028838741815,60.444159794311,-3.21241835292915,"Republican"
"16",720229,586531.789716927,173895.45333911,201134.774055459,1251.44140381283,4591.94608896592,380873.614887348,375030.22739457,46.368383302649,53.631616697351,98.4657935692114,52.8822936715056,64.9365680709594,-7.26323339470193,"Republican"
