"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",717029,586617.839977541,188436.140881527,200512.101813588,1172.27050533408,5163.55316676025,395284.06636721,388948.242695115,48.4476133831608,51.5523866168392,98.3971467076013,55.1280445236119,67.3835740117183,-3.10477323367844,"Republican"
"2",723216,578774.160022459,185008.599118473,194502.078186412,1091.09949466592,4441.50683323976,385043.28363279,379510.677304885,48.7492474341753,51.2507525658247,98.563120936507,53.2404265990783,66.527379801795,-2.50150513164949,"Republican"
"3",722398,548543,93749.53,268772.62,1111.6,4713.06,368346.81,362522.15,25.8603591532269,74.1396408467731,98.4187022007874,50.9894559508747,67.1500338168567,-48.2792816935462,"Republican"
"4",716573,561009,162161.27,196581.35,1132.88,4832.78,364708.28,358742.62,45.2026776188455,54.7973223811545,98.3642652697657,50.8961794541519,65.0093456611213,-9.59464476230897,"Republican"
"5",725447,551784,93652.4499999999,246563.22,899.04,3630.42,344745.13,340215.67,27.5273769723775,72.4726230276225,98.6861424264354,47.5217527951732,62.4782759195627,-44.9452460552449,"Republican"
"6",717157,557988,119894.38,227537.29,1106.26,4380.63,352918.56,347431.67,34.5087654214136,65.4912345785864,98.4452815403078,49.2107809029264,63.2484139443859,-30.9824691571727,"Republican"
"7",721722,631106.489168414,233774.199196366,194609.745265549,1339.97120195667,5508.93256464011,435232.848228512,428383.944461915,54.5711860163213,45.4288139836787,98.4263816955744,60.3047777715674,68.963456357738,9.14237203264266,"Democrat"
"8",721522,632465.510831586,254093.830803634,138888.354734451,1293.43879804333,4892.58743535989,399168.211771488,392982.185538085,64.6578496823512,35.3421503176488,98.4502708254372,55.3230825631773,63.1130401476989,29.3156993647024,"Democrat"
"9",721464,563164.023609248,136615.386540787,229784.506200208,1171.80485482783,4271.17201570908,371842.869611532,366399.892740995,37.2858696870197,62.7141303129803,98.5362158816644,51.5400449102841,66.0274545288666,-25.4282606259606,"Republican"
"10",720077,556002.766107679,176587.946798323,164872.587855252,1293.226548985,4652.38407325684,347406.145275816,341460.534653575,51.7154777425387,48.2845222574613,98.2885706821561,48.2456939015989,62.4828088010871,3.4309554850774,"Democrat"
"11",721655,563286,141345.1,219270.77,1220.61,4249.55,366086.03,360615.87,39.1954741204263,60.8045258795737,98.5057719902614,50.7286764451157,64.9911465933824,-21.6090517591475,"Republican"
"12",719517,539729,92955.32,231784.71,1161.23,3880.29,329781.55,324740.03,28.6245339079386,71.3754660920614,98.4712546835928,45.8337398560423,61.1013212186115,-42.7509321841228,"Republican"
"13",726379,566166,263076.84,97519.36,1170.18,2646.93,364413.31,360596.2,72.9560766308685,27.0439233691315,98.9525327710999,50.1684809169869,64.3650996350893,45.9121532617371,"Democrat"
"14",720852,586142.210283073,202041.68666089,170415.615944541,1130.81859618717,3292.99391103409,376881.115112652,372457.30260543,54.2455968100393,45.7544031899607,98.8262047818716,52.2827314223518,64.2985795086553,8.49119362007855,"Democrat"
"15",721589,565225,167807.57,205787.24,1269.12,3645.96,378509.89,373594.81,44.9169971071065,55.0830028928935,98.7014658982887,52.4550526684858,66.9662329160954,-10.1660057857871,"Republican"
"16",719907,552462,167936.94,167422.52,1241.89,3365.94,339967.29,335359.46,50.0766968076583,49.9233031923417,98.644625487352,47.2237789047752,61.5367735699469,0.153393615316531,"Democrat"
