"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",719487,551591,163696.97,164507.14,1305.04,4491.81,334000.96,328204.11,49.8765752811566,50.1234247188434,98.2644211561548,46.4220979670237,60.552286023521,-0.246849437686834,"Republican"
"2",723576,557553,117456.93,264224.23,1125.61,4846.26,387653.03,381681.16,30.7735728952406,69.2264271047594,98.4594806340092,53.5746113746172,69.5275659892423,-38.4528542095188,"Republican"
"3",717776,562832,162607.29,182443.94,1088.98,4147.31,350287.52,345051.23,47.125550023398,52.874449976602,98.5051451447657,48.8017877443659,62.2366034624896,-5.74889995320408,"Republican"
"4",723779,580098,222814.88,157349.53,1265.65,4703.28,386133.34,380164.41,58.6101365985311,41.3898634014689,98.4541790667441,53.3496191517024,66.5634668624957,17.2202731970623,"Democrat"
"5",723017,566361.987167308,175152.46613828,200302.552112281,1221.25861390566,3580.12462759579,380256.401492063,375455.018250561,46.6507191605551,53.3492808394449,98.7373300692213,52.5930097759891,67.140170086968,-6.69856167888977,"Republican"
"6",720745,555824.526127736,246532.360062528,98061.7214805717,1195.51330058062,2434.48814202769,348224.082985708,344594.0815431,71.5428306135006,28.4571693864994,98.9575673768786,48.3144639207636,62.65000312449,43.0856612270012,"Democrat"
"7",721250,574271,185836.35,167945.82,1162.75,3799.2,358744.12,353782.17,52.5284668811885,47.4715331188115,98.6168553787028,49.7392194107452,62.4694821782747,5.05693376237701,"Democrat"
"8",718518,583425,200342.7,183646.88,1174.75,3693.22,388857.55,383989.58,52.1739938880633,47.8260061119367,98.7481354033116,54.1193887974971,66.6508205853366,4.34798777612667,"Democrat"
"9",720632,596028,158025.02,255815.01,1091.59,5862.95,420794.57,413840.03,38.1850494259823,61.8149505740177,98.3472838064426,58.3924346962111,70.5997990027314,-23.6299011480354,"Republican"
"10",725817,554553,95517.7799999999,238087.07,926.92,3580.31,338112.08,333604.85,28.6320117947925,71.3679882052075,98.6669420388647,46.5836540064506,60.9702012251308,-42.7359764104149,"Republican"
"11",716589,564457.093343734,124794.836531461,238938.33925377,1242.74835673427,4158.55225689027,369134.476398856,363733.175785231,34.3094457254422,65.6905542745578,98.5367661492046,51.5127187828527,65.3963748089647,-31.3811085491156,"Republican"
"12",722752,563872,136982.26,214477.77,1140,4420.75,357020.78,351460.03,38.975202955511,61.024797044489,98.4424576070894,49.3974115602586,63.315926309517,-22.0495940889779,"Republican"
"13",718382,593016.906656266,171892.323468539,241096.48074623,1145.56164326573,5555.57774310972,419689.943601144,412988.804214769,41.6215455998533,58.3784544001467,98.4033119000002,58.4215561638716,70.7720031065508,-16.7569088002935,"Republican"
"14",720179,632689,264694.18,105409.61,1366.58,4575.3,376045.67,370103.79,71.5189055480896,28.4810944519104,98.4199046887044,52.2155839034462,59.4361005169996,43.0378110961792,"Democrat"
"15",724142,556100,110286.9,233431.69,1148.87,4178.55,349046.01,343718.59,32.0863936978212,67.9136063021788,98.4737198399718,48.2013210116248,62.7667703650422,-35.8272126043575,"Republican"
"16",719863,547792.486704956,142503.943799192,209086.286407148,1203.61808551372,3541.00723037652,356334.855522229,351590.230206339,40.5312581397838,59.4687418602161,98.6684925029473,49.5003709764538,65.0492411215112,-18.9374837204323,"Republican"
