"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",724597,581275,183220.5,178934.98,1196.23,4246.69,367598.4,362155.48,50.5916685286662,49.4083314713338,98.5193297903364,50.7314272623265,63.240015483205,1.18333705733234,"Democrat"
"2",718728,569673,164417.48,221623.01,1022.24,4872.01,391934.74,386040.49,42.5907344589683,57.4092655410317,98.4961144296624,54.5317199274273,68.7999501468386,-14.8185310820634,"Republican"
"3",720440,574592,165552.84,205254.78,1162.43,5288.44,377258.49,370807.62,44.6465582341593,55.3534417658407,98.2900663150086,52.3650116595414,65.6567599270439,-10.7068835316815,"Republican"
"4",717813,561942,119820.75,255228.17,962.76,4284.18,380295.86,375048.92,31.9480322726966,68.0519677273034,98.6203005207577,52.979795573499,67.6752867733681,-36.1039354546068,"Republican"
"5",720733,568468,130209.04,242765.78,1110.67,4830.91,378916.4,372974.82,34.9109465352111,65.0890534647889,98.4319549114264,52.573754774653,66.6557132503501,-30.1781069295778,"Republican"
"6",725099,552780,162095.2,186022,1269.76,4707.61,354094.57,348117.2,46.563398763405,53.436601236595,98.311928364222,48.8339619831223,64.0570516299432,-6.87320247319005,"Republican"
"7",721481,570391,158973.84,180462.49,1174.64,3773.22,344384.19,339436.33,46.8346567381282,53.1653432618718,98.5632731862633,47.7329534665501,60.3768625381537,-6.33068652374362,"Republican"
"8",720188,636551,266037.08,121219.98,1309.83,4897.91,393464.8,387257.06,68.6977998541847,31.3022001458153,98.4222883470135,54.6336234427677,61.8119836431016,37.3955997083694,"Democrat"
"9",717772,585047,146485.78,249082.88,1191.97,5194.52,401955.15,395568.66,37.0316950791804,62.9683049208196,98.4111436313231,56.0003942756195,68.7047621814999,-25.9366098416392,"Republican"
"10",721199,546047,96591.14,231782.4,1202.11,3630.72,333206.37,328373.54,29.4150192491149,70.5849807508851,98.5495985565942,46.2017237960674,61.0215549210965,-41.1699615017702,"Republican"
"11",719503,559321.210283073,132976.75666089,219471.255944541,1251.62859618717,4693.98391103408,358393.625112652,352448.01260543,37.7294670149718,62.2705329850282,98.341038430761,49.8112759936583,64.076530359231,-24.5410659700563,"Republican"
"12",725140,591977.789716927,197419.91333911,210079.564055459,1132.66140381282,4119.52608896592,412751.664887348,407499.47739457,48.4466666316616,51.5533333683384,98.7275187625925,56.9202726214729,69.7241808826508,-3.10666673667682,"Republican"
"13",716668,557222,170352.7,179154.47,1229.98,3506.96,354244.11,349507.17,48.7408312682112,51.2591687317888,98.6628034549396,49.4293187361512,63.5732454928197,-2.51833746357767,"Republican"
"14",722722,551484,149552.89,195389.75,1212.84,3726.9,349882.38,344942.64,43.3558721531209,56.6441278468791,98.5881712591528,48.4117516832198,63.4437952868986,-13.2882556937582,"Republican"
"15",720034,581888,215948.24,189180.07,1163.03,3521.36,409812.7,405128.31,53.3036656954435,46.6963343045565,98.8569436720726,56.9157428676979,70.4281064397272,6.60733139088702,"Democrat"
"16",724387,551806,219483.04,89172.49,1212.66,2273.75,312141.94,308655.53,71.1093820350473,28.8906179649527,98.8830690294294,43.0904944456485,56.5673334468998,42.2187640700946,"Democrat"
