"District","Population","VAP_MOD","Votes Democratic","Votes Republican","Votes Green","Votes Libertarian","Votes Cast","Votes Two Parties","% Votes Democratic (2P)","% Votes Republican (2P)","% Votes Two Parties","Turnout % (POP)","Turnout % (VAP)","% Margin (2P)","Winner"
"1",719545,566392,108620.98,265897.91,958.98,4687.67,380165.54,374518.89,29.0028041042202,70.9971958957798,98.5146865231394,52.8341576968779,67.1205702057938,-41.9943917915596,"Republican"
"2",722413,562586,128972.71,215831.97,1079.44,3867.64,349751.76,344804.68,37.4045706108165,62.5954293891835,98.5855453593715,48.4143779250927,62.1685857806629,-25.1908587783669,"Republican"
"3",722727,624127,258994.22,98526.84,1378.29,4362.47,363261.82,357521.06,72.4416681915186,27.5583318084814,98.4196632610606,50.2626607280481,58.2031894149748,44.8833363830371,"Democrat"
"4",721427,591282,166001.37,228686.7,1196.5,5501.26,401385.83,394688.07,42.0588770266099,57.9411229733901,98.3313411935842,55.6377609931427,67.8839927479612,-15.8822459467803,"Republican"
"5",719236,554400,141995.75,210645.46,1112.82,4541.02,358295.05,352641.21,40.2663517403425,59.7336482596575,98.4220155985967,49.8160617655401,64.6275342712843,-19.467296519315,"Republican"
"6",718037,550019.697344322,137462.960196886,217891.94231685,1177.6309981685,4648.57263736264,361181.106149267,355354.902513736,38.6832879536741,61.3167120463259,98.3869024330627,50.3011831074537,65.6669402738065,-22.6334240926518,"Republican"
"7",718814,576821,225048.08,157047.56,1224.46,4882.65,388202.75,382095.64,58.8983637709135,41.1016362290865,98.4268246425354,54.0060085084598,67.300384348004,17.796727541827,"Democrat"
"8",725215,587629,152004.17,230986.94,1040.36,4552.66,388584.13,382991.11,39.6886940796093,60.3113059203907,98.5606669011419,53.5819212233613,66.1274596726846,-20.6226118407813,"Republican"
"9",720471,549242,154850.09,196233.59,1253.66,3422.11,355759.45,351083.68,44.1063196101852,55.8936803898148,98.685693380738,49.3787328011815,64.7728050658908,-11.7873607796296,"Republican"
"10",724064,589326.617102396,252410.874425381,163745.33162037,1163.07394880174,3394.96573529412,420714.245729848,416156.206045752,60.6529160825807,39.3470839174193,98.9165948787428,58.1045661336356,71.3889774397799,21.3058321651613,"Democrat"
"11",715851,533893,91581.37,236032.41,1142.64,3495.85,332252.27,327613.78,27.9540653021372,72.0459346978628,98.6039252643782,46.4136070215729,62.231995924277,-44.0918693957257,"Republican"
"12",723230,566761,167862.72,176262,1262.44,3980.05,349367.21,344124.72,48.7796168784387,51.2203831215613,98.4994327315377,48.3065152164595,61.6427753497506,-2.44076624312258,"Republican"
"13",720657,600074,158685.52,244496.58,1221.55,5052.24,409455.89,403182.1,39.3582750821527,60.6417249178473,98.4677739035577,56.8170280729945,68.2342327779574,-21.2834498356946,"Republican"
"14",723034,546683.302655678,134836.279803113,200971.61768315,1227.6790018315,4683.80736263736,341719.383850733,335807.897486264,40.1528018883561,59.8471981116439,98.2700757862038,47.261869269043,62.5077411713013,-19.6943962232878,"Republican"
"15",723455,556870.382897604,198389.535574619,120743.41837963,1189.20605119826,2598.96426470588,322921.124270153,319132.953954248,62.1651675630654,37.8348324369346,98.8269053861168,44.6359655085876,57.9885614655737,24.3303351261307,"Democrat"
"16",718328,584358,201420.56,190823.8,1176.71,3896.76,397317.83,392244.36,51.3507855154374,48.6492144845626,98.723070142611,55.3114774866078,67.9921948531551,2.70157103087478,"Democrat"
