"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",589339.282540296,13644831093.6299,0.493681948955554,0.702625041509021,0.6221650957516
"10",404386.11145572,3260381694.68582,0.250545061798755,0.500544765029817,0.359913545196501
"11",357820.225086923,1334794090.82461,0.131006960369681,0.361948836674026,0.24943234303488
"12",359926.874386778,3040216395.01022,0.294907495373558,0.543053860472015,0.361818158488958
"13",391527.219580437,4380403350.27556,0.359087300348661,0.599238934273017,0.380837708293901
"14",223456.505775251,787925216.296865,0.19829367283121,0.445301777260332,0.202037476951926
"15",526000.13325415,7988535918.0216,0.362831803802966,0.602355213975081,0.410087080261384
"16",806802.851736357,10937610702.3553,0.211153107125612,0.459513990130456,0.170915772652018
"2",959977.272251302,13428639962.5464,0.183113343195894,0.427917449043497,0.298102117574865
"3",262289.757618685,1441022186.58771,0.26321938368664,0.513049104556903,0.272693713764354
"4",847181.400160102,19037403494.4964,0.333322594997672,0.57734096944325,0.463560529789173
"5",637755.805354342,7772717206.64585,0.240145188695056,0.490046108743918,0.502480611957939
"6",450675.307158573,4447289115.69925,0.275155184868761,0.52455236618355,0.357282145897414
"7",387940.239640499,3660916087.38211,0.305682079412628,0.552885231682514,0.43885206043034
"8",396984.336211614,3316372559.254,0.264439565364649,0.514236876706299,0.301918869836316
"9",954778.376659629,17484952093.1951,0.241028923573346,0.490946966151484,0.41291161279263
