"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",640576.30031995,7673016148.67172,0.234981808823905,0.484749222612997,0.306586070562887
"10",1105167.94732782,10242573063.9952,0.105381013982897,0.324624419880724,0.344747201361751
"11",575839.684666359,5553413476.64104,0.210458606697732,0.458757677535463,0.456263327119784
"12",785593.739028578,16610918165.6577,0.338226378521819,0.581572333009247,0.595570118692466
"13",214849.098709688,1015884832.52392,0.276558663599317,0.525888451669475,0.352678530014985
"14",393850.106518264,2425179117.51913,0.196467966228792,0.443247071314399,0.271132178392288
"15",1000224.44905862,19273248016.425,0.242086093329689,0.49202245205853,0.377762154268049
"16",250524.475609758,1710726087.60218,0.342523220472714,0.585254833788422,0.436903183409933
"2",760170.668057622,10631607036.7467,0.231199326244824,0.480831910593321,0.207366699515707
"3",266941.803221631,1406235376.05105,0.247990305391342,0.497986250203098,0.454187811923245
"4",459004.552066015,2946483569.28039,0.175743755439017,0.419218028523365,0.264043992927252
"5",759947.835650618,7893355181.90191,0.171752846935551,0.414430750470512,0.263851402269272
"6",401324.9111803,2996954299.496,0.233828663828538,0.483558335496906,0.403509968017047
"7",532013.335992948,7113634659.87558,0.315832183826499,0.561989487291799,0.450170778889926
"8",998720.274263102,16919384158.5931,0.213160476707384,0.46169305464495,0.389015746598634
"9",391362.072276482,1551397982.36575,0.127284527984341,0.356769572671691,0.223191988534724
