"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",819655.219060292,12317852176.6098,0.230399978837619,0.479999977955853,0.465700683499233
"10",333606.123037487,2138416549.54927,0.241453855542309,0.491379543268042,0.283090624693192
"11",734196.123005955,7467217283.62955,0.174078236774266,0.417226840908235,0.19454209096239
"12",943004.474599528,17735642051.9913,0.250627817441493,0.500627423780892,0.398990533463332
"13",557740.511175103,6888756962.96857,0.278282788351846,0.527525154236123,0.364559331797289
"14",418381.970924143,3721259382.07592,0.267149203492676,0.516864782600513,0.324616845200213
"15",736652.070386117,9607057570.82716,0.222472036165092,0.471669414065711,0.20538773405444
"16",501902.337341762,6677371656.85365,0.333101798091344,0.577149718956307,0.485717842057042
"2",1100429.27217967,18519314862.2404,0.192181027386861,0.438384565634856,0.31829198697893
"3",176275.156434859,660643244.986027,0.267174278479831,0.516889038846667,0.327680914075087
"4",488582.68437524,2828113812.319,0.148878026872341,0.385847154806591,0.334214696037936
"5",722054.988383042,17927354222.5665,0.432101245686862,0.657344084697552,0.56251435256269
"6",356994.243018981,2879532882.22816,0.283928822273308,0.532849718282095,0.354654196735424
"7",277033.667226506,1349803133.57259,0.221011663798884,0.470118776267109,0.293052702722852
"8",337295.677629379,3117643133.75481,0.344361597462005,0.586823310257871,0.385809597494524
"9",303355.338495531,2128032247.11511,0.290592756442643,0.53906656030832,0.352593266679659
