"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",435061.182796275,4317204701.45608,0.286623525066021,0.53537232377666,0.482992440765742
"10",1122358.48750197,17993289790.0258,0.179497022245021,0.423670889069595,0.374339819451675
"11",214209.129602947,907636288.69856,0.248568311532499,0.498566255910385,0.312133838713451
"12",376156.097768416,2798341491.11072,0.248527449515712,0.498525274701004,0.291095913480271
"13",885444.507012876,13655330871.6868,0.21887159133695,0.4678371418955,0.426831703708371
"14",390437.943539743,5071412957.83392,0.418056332879021,0.64657275915323,0.528439913348226
"15",314240.290387404,2020272554.91157,0.25709645786177,0.507046800464977,0.29917133314531
"16",326251.369332409,2349546740.53223,0.277389020338458,0.526677339875619,0.300426008349875
"2",615563.587781178,10399983815.1332,0.344902770515492,0.587284233157584,0.62384966816881
"3",489452.214154086,6371473006.65627,0.334217446345089,0.578115426489459,0.29706424311855
"4",386759.496489284,5517386363.08908,0.463512327246735,0.680817396404304,0.534760895937226
"5",316098.505973576,2925583682.78542,0.36794042255498,0.60658092828161,0.585183489731394
"6",860110.23150378,7414724393.568,0.125949558402691,0.354893728322565,0.337624026803251
"7",785306.647192945,14075236530.4201,0.2868051983981,0.535541966981207,0.521906219463494
"8",900980.332121885,13133494542.02,0.203310374618915,0.450899517208563,0.361312158006719
"9",529016.086496319,7013093443.6732,0.314906578121885,0.561165375020488,0.469808195197739
