"District","District Perimeter","District Area","Compactness Polsby Popper","Compactness Schwartzberg","Compactness Reock"
"1",756489.916347035,17182317948.1203,0.377298716861184,0.614246462636281,0.361617403131348
"10",1183491.25968824,18659249926.2038,0.167407124198865,0.409154157010368,0.320147475599294
"11",264620.233287657,1712998405.15324,0.307411936489949,0.554447415441671,0.398088460757661
"12",399531.500577645,5104437013.10802,0.401842308718267,0.633910331764885,0.468292743496881
"13",557740.952168193,9362992957.43656,0.378233066024612,0.615006557708625,0.31248264958296
"14",441497.516398136,2591319818.22441,0.167060720788353,0.408730621300085,0.22346934622688
"15",829477.865500402,11647651521.7551,0.21273484439991,0.461231877042242,0.594188685970927
"16",321347.801128838,1346277214.67592,0.163830099310582,0.404759310344533,0.327641585323409
"2",578396.845994068,7781196218.34242,0.292283567083246,0.540632561989422,0.367210221187897
"3",661818.220069414,10427236238.1034,0.299158700800182,0.546954020736827,0.438839953929691
"4",292989.376795475,2798634486.81389,0.409687107741488,0.640068049305297,0.481967441534697
"5",273056.903046834,1487933503.56256,0.250776632561096,0.500776030338011,0.359377009816968
"6",591357.24424019,3895363756.56075,0.139977438018381,0.374135587746449,0.325738576727145
"7",237711.38093707,1253473180.27756,0.278756472484582,0.527973931633544,0.463893994497
"8",908527.544685809,15662905372.3862,0.238454756962005,0.488318294723846,0.552464154660412
"9",603423.2606387,5050023612.54823,0.174284665917717,0.417474149999394,0.321155770388386
